Task;Grounder;KGE;Rule_Miner;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3
countries_s1;backward_2;complex;None;100;0.5;1;dcr;[20.865805006027223, 1.1211915087212763];[0.0167, 0.0003];[0.012, 0.0002];[0.0138, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3296, 0.0265];[0.3247, 0.0262];[0.327, 0.0268];[0.7481, 0.0373];[0.676, 0.0557];[0.796, 0.0233];[0.7481, 0.0373];[0.676, 0.0557];[0.796, 0.0233]
countries_s1;backward_2;complex;None;100;0.5;1;r2n;[19.947220230102538, 1.2963575266610619];[0.0132, 0.0002];[0.012, 0.0002];[0.0143, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3188, 0.017];[0.3185, 0.017];[0.319, 0.0171];[0.7511, 0.025];[0.684, 0.048];[0.788, 0.0204];[0.7511, 0.025];[0.684, 0.048];[0.788, 0.0204]
countries_s1;backward_2;complex;None;100;0.5;1;gsbr;[18.507328271865845, 1.4201526030522815];[0.012, 0.0002];[0.012, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3146, 0.0204];[0.3146, 0.0204];[0.3147, 0.0204];[0.7582, 0.0301];[0.692, 0.0531];[0.796, 0.0265];[0.7582, 0.0301];[0.692, 0.0531];[0.796, 0.0265]
countries_s1;backward_2;complex;None;100;0.5;1;cdcr;[23.95721068382263, 1.390455510826398];[0.023, 0.0056];[0.0155, 0.0037];[0.021, 0.0071];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3277, 0.0356];[0.2893, 0.0596];[0.3566, 0.0185];[0.7814, 0.0393];[0.728, 0.0546];[0.824, 0.0294];[0.7855, 0.0412];[0.728, 0.0531];[0.832, 0.0431]
countries_s1;backward_2;complex;None;100;0.5;1;no_reasoner;[15.81890835762024, 1.6270679924836833];[2.5768, 0.0001];[0.012, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.607, 0.0074];[0.3456, 0.0125];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2389, 0.0081];[0.3251, 0.0161];[0.1527, 0.0];[0.7414, 0.0252];[0.664, 0.0463];[0.796, 0.0233];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
countries_s1;backward_3;complex;None;100;0.5;1;dcr;[21.539911460876464, 1.6415873213639411];[0.0167, 0.0003];[0.012, 0.0002];[0.0138, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3296, 0.0265];[0.3247, 0.0262];[0.327, 0.0268];[0.7481, 0.0373];[0.676, 0.0557];[0.796, 0.0233];[0.7481, 0.0373];[0.676, 0.0557];[0.796, 0.0233]
countries_s1;backward_3;complex;None;100;0.5;1;r2n;[19.92233967781067, 1.7470868958123065];[0.0132, 0.0002];[0.012, 0.0002];[0.0143, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3188, 0.017];[0.3185, 0.017];[0.319, 0.0171];[0.7511, 0.025];[0.684, 0.048];[0.788, 0.0204];[0.7511, 0.025];[0.684, 0.048];[0.788, 0.0204]
countries_s1;backward_3;complex;None;100;0.5;1;gsbr;[18.801552295684814, 2.0233923064068158];[0.012, 0.0002];[0.012, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3146, 0.0204];[0.3146, 0.0204];[0.3147, 0.0204];[0.7582, 0.0301];[0.692, 0.0531];[0.796, 0.0265];[0.7582, 0.0301];[0.692, 0.0531];[0.796, 0.0265]
countries_s1;backward_3;complex;None;100;0.5;1;cdcr;[24.075977945327757, 2.2531964830848437];[0.023, 0.0056];[0.0155, 0.0037];[0.021, 0.0071];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3277, 0.0356];[0.2893, 0.0596];[0.3566, 0.0185];[0.7814, 0.0393];[0.728, 0.0546];[0.824, 0.0294];[0.7855, 0.0412];[0.728, 0.0531];[0.832, 0.0431]
countries_s1;backward_3;complex;None;100;0.5;1;no_reasoner;[16.09620280265808, 1.9681616844236294];[2.5768, 0.0001];[0.012, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.607, 0.0074];[0.3456, 0.0125];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2389, 0.0081];[0.3251, 0.0161];[0.1527, 0.0];[0.7414, 0.0252];[0.664, 0.0463];[0.796, 0.0233];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
countries_s1;domainbody;complex;None;100;0.5;1;dcr;[23.989715242385863, 1.9610265044449462];[0.0198, 0.0007];[0.0119, 0.0002];[0.0156, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3255, 0.0228];[0.3163, 0.0225];[0.3227, 0.023];[0.7361, 0.0282];[0.656, 0.0388];[0.784, 0.0294];[0.7361, 0.0282];[0.656, 0.0388];[0.784, 0.0294]
countries_s1;domainbody;complex;None;100;0.5;1;r2n;[24.725897884368898, 2.7593503079731385];[0.0132, 0.0002];[0.0119, 0.0002];[0.0145, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3789, 0.1322];[0.3152, 0.0179];[0.4425, 0.2585];[0.7468, 0.0191];[0.672, 0.0371];[0.792, 0.0098];[0.7105, 0.0789];[0.644, 0.0794];[0.748, 0.0845]
countries_s1;domainbody;complex;None;100;0.5;1;gsbr;[20.271943521499633, 2.4197992658902803];[0.012, 0.0002];[0.0119, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2902, 0.02];[0.2902, 0.02];[0.2903, 0.02];[0.7601, 0.0223];[0.692, 0.0412];[0.808, 0.0098];[0.7601, 0.0223];[0.692, 0.0412];[0.808, 0.0098]
countries_s1;domainbody;complex;None;100;0.5;1;cdcr;[30.719082975387572, 2.9637065843934463];[0.0393, 0.016];[0.0233, 0.0112];[0.0453, 0.0218];[0.9998, 0.0004];[0.9996, 0.0007];[1.0, 0.0];[0.9998, 0.0004];[0.9996, 0.0007];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3318, 0.0516];[0.2654, 0.0445];[0.3882, 0.0599];[0.7655, 0.0511];[0.692, 0.0786];[0.812, 0.0371];[0.7661, 0.046];[0.684, 0.0674];[0.816, 0.0408]
countries_s1;domainbody;complex;None;100;0.5;1;no_reasoner;[16.303408575057983, 1.9281360042511804];[2.5768, 0.0001];[0.012, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.607, 0.0074];[0.3456, 0.0125];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2389, 0.0081];[0.3251, 0.0161];[0.1527, 0.0];[0.7414, 0.0252];[0.664, 0.0463];[0.796, 0.0233];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
countries_s1;full;complex;None;100;0.5;1;dcr;[28.483263778686524, 3.0803927175912076];[0.0195, 0.0006];[0.0121, 0.0003];[0.0151, 0.0009];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3251, 0.0237];[0.3151, 0.023];[0.3234, 0.0244];[0.7558, 0.0208];[0.684, 0.0427];[0.804, 0.0408];[0.7557, 0.0208];[0.684, 0.0427];[0.804, 0.0408]
countries_s1;full;complex;None;100;0.5;1;r2n;[30.96407995223999, 2.8085918173134563];[0.0134, 0.0002];[0.0121, 0.0003];[0.0147, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3143, 0.0263];[0.314, 0.0264];[0.3145, 0.0263];[0.7741, 0.0243];[0.712, 0.0412];[0.82, 0.0283];[0.7741, 0.0243];[0.712, 0.0412];[0.82, 0.0283]
countries_s1;full;complex;None;100;0.5;1;gsbr;[20.292436265945433, 2.467325642937919];[0.0122, 0.0003];[0.0121, 0.0003];[0.0122, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2859, 0.0231];[0.2858, 0.0231];[0.2859, 0.0231];[0.7747, 0.0179];[0.7, 0.0283];[0.828, 0.0325];[0.7747, 0.0179];[0.7, 0.0283];[0.828, 0.0325]
countries_s1;full;complex;None;100;0.5;1;cdcr;[43.7616192817688, 5.124836842082899];[0.068, 0.0736];[0.024, 0.0111];[0.1029, 0.1382];[0.9993, 0.001];[0.9987, 0.0018];[1.0, 0.0];[0.9981, 0.0033];[0.9966, 0.006];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.4265, 0.244];[0.264, 0.0505];[0.5799, 0.4506];[0.7666, 0.0246];[0.7, 0.0253];[0.808, 0.0325];[0.768, 0.0503];[0.708, 0.0466];[0.808, 0.0531]
countries_s1;full;complex;None;100;0.5;1;no_reasoner;[16.860996532440186, 3.5299409967504745];[2.5768, 0.0001];[0.012, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.607, 0.0074];[0.3456, 0.0125];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2389, 0.0081];[0.3251, 0.0161];[0.1527, 0.0];[0.7414, 0.0252];[0.664, 0.0463];[0.796, 0.0233];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
countries_s2;known;complex;None;100;0.5;1;dcr;[23.868078184127807, 3.786126672227966];[0.0194, 0.0002];[0.0122, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3342, 0.0151];[0.327, 0.0151];[0.327, 0.0151];[0.7356, 0.0388];[0.668, 0.064];[0.78, 0.0335];[0.7452, 0.0371];[0.68, 0.0607];[0.788, 0.024]
countries_s2;known;complex;None;100;0.5;1;r2n;[19.05018048286438, 2.815496858152008];[0.0131, 0.0002];[0.0122, 0.0002];[0.0141, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2909, 0.0142];[0.2906, 0.0142];[0.2911, 0.0142];[0.7573, 0.0248];[0.7, 0.0358];[0.796, 0.0294];[0.7813, 0.0144];[0.736, 0.0294];[0.804, 0.0233]
countries_s2;known;complex;None;100;0.5;1;gsbr;[17.44513773918152, 2.9335409319963723];[0.0122, 0.0002];[0.0122, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3495, 0.0188];[0.3495, 0.0188];[0.3495, 0.0188];[0.7228, 0.0209];[0.648, 0.0392];[0.776, 0.032];[0.7317, 0.028];[0.66, 0.049];[0.784, 0.0294]
countries_s2;known;complex;None;100;0.5;1;cdcr;[23.540900135040282, 2.839812195107448];[0.0194, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3441, 0.0167];[0.3369, 0.0167];[0.3369, 0.0167];[0.73, 0.0312];[0.66, 0.0537];[0.784, 0.0367];[0.7383, 0.0282];[0.672, 0.0483];[0.788, 0.0325]
countries_s2;known;complex;None;100;0.5;1;no_reasoner;[16.565524768829345, 3.171768229912742];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6065, 0.008];[0.346, 0.0141];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2528, 0.0106];[0.3529, 0.0212];[0.1527, 0.0];[0.7256, 0.0142];[0.656, 0.015];[0.764, 0.048];[0.5247, 0.0116];[0.508, 0.016];[0.54, 0.0283]
countries_s2;backward_1;complex;None;100;0.5;1;dcr;[28.15813579559326, 3.1443935690113354];[0.0193, 0.0002];[0.0122, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3125, 0.0188];[0.3053, 0.0188];[0.3053, 0.0188];[0.7523, 0.043];[0.692, 0.0531];[0.776, 0.0367];[0.7735, 0.0439];[0.72, 0.0522];[0.804, 0.0388]
countries_s2;backward_1;complex;None;100;0.5;1;r2n;[25.413276433944702, 3.230895219745428];[0.013, 0.0002];[0.0122, 0.0002];[0.0139, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2722, 0.0144];[0.2719, 0.0144];[0.2726, 0.0144];[0.7634, 0.0396];[0.708, 0.0627];[0.8, 0.0358];[0.7972, 0.0323];[0.76, 0.0438];[0.816, 0.0408]
countries_s2;backward_1;complex;None;100;0.5;1;gsbr;[24.256276845932007, 3.2580642158594673];[0.0121, 0.0002];[0.0122, 0.0002];[0.012, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3456, 0.0216];[0.3456, 0.0216];[0.3456, 0.0216];[0.73, 0.0344];[0.656, 0.0408];[0.776, 0.0445];[0.7526, 0.0373];[0.684, 0.048];[0.804, 0.0388]
countries_s2;backward_1;complex;None;100;0.5;1;cdcr;[31.07297992706299, 3.676664286130516];[0.0193, 0.0002];[0.0122, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3241, 0.0208];[0.3169, 0.0208];[0.3169, 0.0208];[0.7452, 0.0429];[0.68, 0.0593];[0.78, 0.0438];[0.7609, 0.0495];[0.7, 0.0669];[0.796, 0.0344]
