sep=;
0;1.0;0.3116760849952698;1.0;0.693145215511322;0.5982422828674316;0.7451192736625671;1.0;0.33145010471343994;1.0;0.6931213140487671;0.6139359474182129;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;1.0;0.7532956600189209;1.0;0.6925207376480103;0.8673886060714722;0.744490921497345;1.0;0.7928436994552612;1.0;0.6924889087677002;0.8888888955116272;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;1.0;0.9444444179534912;1.0;0.6917015910148621;0.9709668159484863;0.7436667680740356;1.0;0.9595103859901428;1.0;0.6916595101356506;0.9792843461036682;0.6600000262260437;0.6299999952316284;0.6399999856948853;0.34799107909202576;0.6446936726570129;0.3999771773815155;0.6700000166893005;0.6299999952316284;0.6399999856948853;0.3479900360107422;0.6477590203285217
3;1.0;0.9887005686759949;1.0;0.6905702948570251;0.9941933751106262;0.7425323724746704;1.0;0.9934086799621582;1.0;0.6905211806297302;0.9967043399810791;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;1.0;0.9962335228919983;1.0;0.6889867782592773;0.9979598522186279;0.740945041179657;1.0;0.9971751570701599;1.0;0.6889283657073975;0.9985875487327576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;1.0;0.9971751570701599;1.0;0.6867988109588623;0.9984306693077087;0.738753616809845;1.0;0.9981167316436768;1.0;0.6867300271987915;0.9990583658218384;0.7400000095367432;0.6600000262260437;0.7200000286102295;0.3470953106880188;0.6965799927711487;0.39908698201179504;0.7599999904632568;0.6600000262260437;0.7200000286102295;0.34709346294403076;0.6989724636077881
6;1.0;0.9981167316436768;1.0;0.6838448643684387;0.9989014863967896;0.7357964515686035;1.0;0.9990583658218384;1.0;0.683762788772583;0.9995291829109192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;1.0;0.9981167316436768;1.0;0.6799542307853699;0.9989014863967896;0.7319033145904541;1.0;0.9990583658218384;1.0;0.6798545122146606;0.9995291829109192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;1.0;0.9981167316436768;1.0;0.6749465465545654;0.9990583658218384;0.7268953919410706;1.0;0.9990583658218384;1.0;0.674823522567749;0.9995291829109192;0.75;0.7099999785423279;0.7400000095367432;0.3450267016887665;0.7325921654701233;0.3970542550086975;0.7900000214576721;0.7099999785423279;0.7599999904632568;0.3450222909450531;0.7415006756782532
9;1.0;0.9981167316436768;1.0;0.6686319708824158;0.9990583658218384;0.7205854654312134;1.0;0.9990583658218384;1.0;0.6684793829917908;0.9995291829109192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
epoch;loss;concept_loss;task_loss;concept_mrr;concept_hits@1@1;concept_hits@3@3;concept_hits@10@10;task_mrr;task_hits@1@1;task_hits@3@3;task_hits@10@10

All data;kge:complex;kge_atom_embedding_size:100;reasoning_depth:1;epochs:10;seed:[0, 1];learning_rate:0.01;dataset_name:countries_s2;grounder:backward_2;model_name:dcr;rule_miner:None;modified_dataset:False;facts_file:facts.txt;train_file:train.txt;valid_file:valid.txt;test_file:test.txt;domain_file:domain2constants.txt;rules_file:rules.txt;test_negatives:None;adaptation_layer:identity;output_layer:dense;ragged:True;num_rules:1;relation_entity_grounder_max_elements:20;debug:False;stop_gradient_on_kge_embeddings:False;loss:binary_crossentropy;rule_weight:number;semiring:product;dropout_rate_embedder:0.0;format:functional;num_negatives:1;signed:True;temperature:0.0;aggregation_type:max;filter_num_heads:3;filter_activity_regularization:0.0;weight_loss:0.5;batch_size:-1;val_batch_size:-1;test_batch_size:128;cdcr_use_positional_embeddings:False;cdcr_num_formulas:3;valid_size:None;valid_negatives:200;valid_frequency:3;engine_num_negatives:0;engine_num_adaptive_constants:0;constant_embedding_size:200;kge_regularization:0.0;resnet:True;reasoner_depth:1;enabled_reasoner_depth:1;reasoner_regularization_factor:0.0;reasoner_formula_hidden_embedding_size:100;reasoner_dropout_rate:0.0;reasoner_atom_embedding_size:100;create_flat_rule_list:True;keys_signature:['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'modified_dataset', 'seed', 'neg', 'e'];run_signature:countries_s2-backward_2-complex-dcr-None-False-[0, 1]-1-100;seed_run_i:0;train_acc:[0.7205854654312134, 0.6686319708824158, 0.6684793829917908, 0.9990583658218384, 0.9981167316436768, 1.0, 1.0, 0.9995291829109192, 0.9990583658218384, 1.0, 1.0];valid_acc:[0.3970542550086975, 0.3450267016887665, 0.3450222909450531, 0.7325921654701233, 0.7099999785423279, 0.7400000095367432, 0.75, 0.7415006756782532, 0.7099999785423279, 0.7599999904632568, 0.7900000214576721];test_acc:[0.4614919424057007, 0.40964049100875854, 0.40928375720977783, 0.8389999866485596, 0.7400000095367432, 0.9599999785423279, 1.0, 0.862333357334137, 0.7799999713897705, 0.9599999785423279, 1.0];metrics:['loss', 'concept_loss', 'task_loss', 'concept_mrr', 'concept_hits@1@1', 'concept_hits@3@3', 'concept_hits@10@10', 'task_mrr', 'task_hits@1@1', 'task_hits@3@3', 'task_hits@10@10', 'val_loss', 'val_concept_loss', 'val_task_loss', 'val_concept_mrr', 'val_concept_hits@1@1', 'val_concept_hits@3@3', 'val_concept_hits@10@10', 'val_task_mrr', 'val_task_hits@1@1', 'val_task_hits@3@3', 'val_task_hits@10@10'];time:19.485931396484375
Signature;countries_s2-backward_2-complex-dcr-None-False-[0, 1]-1-100
Seed;0
Total_Seeds;[0, 1]
