sep=;
dataset_name;grounder;kge;model_name;rule_miner;seed;kge_atom_embedding_size;batch_size;val_batch_size;test_batch_size;facts_file;train_file;valid_file;test_file;domain_file;rules_file;corrupt_mode;num_negatives;valid_negatives;test_negatives;ragged;format;engine_num_negatives;engine_num_adaptive_constants;constant_embedding_size;predicate_embedding_size;dropout_rate_embedder;kge_regularization;learning_rate;lr_sched;optimizer;early_stopping;epochs;num_rules;loss;weight_loss;cdcr_use_positional_embeddings;cdcr_num_formulas;valid_frequency;resnet;reasoner_depth;reasoner_regularization_factor;reasoner_formula_hidden_embedding_size;reasoner_dropout_rate;kge_dropout_rate;reasoner_atom_embedding_size;signed;temperature;aggregation_type;filter_num_heads;filter_activity_regularization;keys_signature;run_signature;ckpt_folder;load_model_ckpt;save_model_ckpt;load_kge_ckpt;save_kge_ckpt;seed_run_i;time_ground_train;time_ground_valid;time_ground_test;time_train;time_inference;time_ground_train;time_ground_valid;time_ground_test;time_train;time_inference;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1;train_concept_hits@3;train_concept_hits@10;train_task_mrr;train_task_hits@1;train_task_hits@3;train_task_hits@10;valid_loss;valid_concept_loss;valid_task_loss;valid_concept_mrr;valid_concept_hits@1;valid_concept_hits@3;valid_concept_hits@10;valid_task_mrr;valid_task_hits@1;valid_task_hits@3;valid_task_hits@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1;test_concept_hits@3;test_concept_hits@10;test_task_mrr;test_task_hits@1;test_task_hits@3;test_task_hits@10
ablation_d2;backward_0_1;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_0_1-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.09;0.02;19.75;0.11;[0.0, 0.0];[0.094, 0.008];[0.014, 0.005];[20.702, 0.842];[0.102, 0.004];[2.602, 0.12];[0.136, 0.241];[5.068, 0.003];[1.0, 0.0];[1.0, 0.001];[1.0, 0.0];[1.0, 0.0];[0.611, 0.011];[0.338, 0.016];[1.0, 0.0];[1.0, 0.0];[0.166, 0.048];[0.086, 0.121];[0.246, 0.033];[0.803, 0.073];[0.738, 0.073];[0.842, 0.093];[0.925, 0.07];[0.018, 0.002];[0.0, 0.0];[0.0, 0.0];[0.008, 0.01];[1.744, 0.032];[0.403, 0.064];[3.085, 0.0];[0.962, 0.027];[0.936, 0.041];[0.984, 0.023];[1.0, 0.0];[0.322, 0.013];[0.092, 0.02];[0.288, 0.024];[1.0, 0.0]
ablation_d2;backward_0_1;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_0_1-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.09;0.02;22.54;0.1;[0.0, 0.0];[0.098, 0.016];[0.018, 0.004];[23.94, 1.187];[0.1, 0.0];[2.51, 0.008];[0.003, 0.002];[5.017, 0.015];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.623, 0.006];[0.351, 0.01];[1.0, 0.0];[1.0, 0.0];[0.093, 0.011];[0.024, 0.002];[0.163, 0.02];[0.904, 0.028];[0.875, 0.04];[0.917, 0.029];[0.983, 0.008];[0.531, 0.012];[0.5, 0.0];[0.512, 0.01];[0.538, 0.02];[1.725, 0.032];[0.364, 0.064];[3.085, 0.0];[0.976, 0.016];[0.956, 0.029];[0.996, 0.008];[1.0, 0.0];[0.732, 0.014];[0.596, 0.029];[0.796, 0.027];[1.0, 0.0]
ablation_d2;backward_1_1;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;0;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_1_1-complex-no_reasoner-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.02;0.0;19.61;0.1;[0.0, 0.0];[0.022, 0.004];[0.0, 0.0];[19.8, 0.993];[0.1, 0.0];[0.001, 0.0];[0.001, 0.0];[0.001, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.022, 0.002];[0.022, 0.002];[0.022, 0.002];[0.939, 0.021];[0.921, 0.028];[0.942, 0.024];[0.983, 0.008];[0.939, 0.021];[0.921, 0.028];[0.942, 0.024];[0.983, 0.008];[0.398, 0.051];[0.398, 0.051];[0.398, 0.051];[0.984, 0.009];[0.972, 0.016];[0.996, 0.008];[1.0, 0.0];[0.984, 0.009];[0.972, 0.016];[0.996, 0.008];[1.0, 0.0]
ablation_d2;backward_1_1;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_1_1-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.73;0.03;29.76;0.1;[0.0, 0.0];[0.476, 0.193];[0.03, 0.0];[30.678, 1.192];[0.102, 0.004];[2.613, 0.151];[0.143, 0.275];[5.067, 0.003];[0.957, 0.086];[0.923, 0.153];[1.0, 0.0];[1.0, 0.0];[0.611, 0.011];[0.346, 0.012];[1.0, 0.0];[1.0, 0.0];[0.32, 0.035];[0.102, 0.125];[0.516, 0.215];[0.724, 0.113];[0.654, 0.094];[0.763, 0.143];[0.892, 0.175];[0.605, 0.047];[0.55, 0.049];[0.583, 0.056];[0.721, 0.052];[1.762, 0.033];[0.439, 0.066];[3.085, 0.0];[0.923, 0.077];[0.872, 0.12];[0.964, 0.045];[1.0, 0.0];[0.339, 0.026];[0.112, 0.06];[0.288, 0.035];[1.0, 0.0]
ablation_d2;backward_1_1;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_1_1-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.15;0.03;24.9;0.1;[0.0, 0.0];[0.248, 0.131];[0.028, 0.004];[25.446, 0.712];[0.1, 0.0];[2.811, 0.134];[0.558, 0.269];[5.063, 0.003];[0.925, 0.071];[0.862, 0.127];[1.0, 0.0];[1.0, 0.0];[0.61, 0.009];[0.339, 0.014];[1.0, 0.0];[1.0, 0.0];[0.191, 0.048];[0.287, 0.126];[0.095, 0.031];[0.582, 0.101];[0.55, 0.081];[0.575, 0.111];[0.642, 0.162];[0.577, 0.03];[0.525, 0.024];[0.562, 0.042];[0.704, 0.058];[1.731, 0.039];[0.377, 0.078];[3.085, 0.0];[0.791, 0.095];[0.688, 0.137];[0.852, 0.086];[1.0, 0.0];[0.331, 0.018];[0.124, 0.053];[0.304, 0.023];[1.0, 0.0]
ablation_d2;backward_1_1;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_1_1-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.14;0.5;26.13;0.12;[0.0, 0.0];[0.336, 0.168];[0.122, 0.189];[27.074, 0.935];[0.106, 0.008];[2.534, 0.028];[0.048, 0.051];[5.02, 0.013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.618, 0.006];[0.348, 0.014];[1.0, 0.0];[1.0, 0.0];[0.103, 0.038];[0.03, 0.01];[0.175, 0.069];[0.818, 0.052];[0.762, 0.075];[0.833, 0.048];[0.946, 0.028];[0.777, 0.027];[0.712, 0.042];[0.804, 0.017];[0.921, 0.028];[1.693, 0.023];[0.301, 0.046];[3.085, 0.0];[0.974, 0.021];[0.956, 0.034];[0.992, 0.01];[1.0, 0.0];[0.744, 0.022];[0.62, 0.062];[0.836, 0.034];[1.0, 0.0]
ablation_d2;backward_1_2;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_1_2-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.25;0.08;44.26;0.11;[0.0, 0.0];[0.348, 0.161];[0.164, 0.168];[44.798, 0.971];[0.118, 0.012];[2.583, 0.115];[0.195, 0.213];[4.944, 0.006];[0.999, 0.001];[0.998, 0.002];[1.0, 0.0];[1.0, 0.0];[0.623, 0.003];[0.357, 0.007];[1.0, 0.0];[1.0, 0.0];[0.447, 0.15];[0.197, 0.068];[0.663, 0.388];[0.631, 0.032];[0.542, 0.037];[0.642, 0.044];[0.858, 0.036];[0.616, 0.021];[0.567, 0.031];[0.588, 0.028];[0.729, 0.093];[0.263, 0.06];[0.243, 0.097];[0.252, 0.05];[0.966, 0.016];[0.94, 0.028];[0.992, 0.01];[1.0, 0.0];[0.96, 0.016];[0.932, 0.037];[0.976, 0.008];[1.0, 0.0]
ablation_d2;backward_1_2;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_1_2-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.24;0.08;41.9;0.11;[0.0, 0.0];[0.242, 0.076];[0.084, 0.005];[42.34, 1.116];[0.116, 0.008];[2.544, 0.08];[0.153, 0.16];[4.936, 0.002];[1.0, 0.0];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.621, 0.01];[0.352, 0.016];[1.0, 0.0];[1.0, 0.0];[0.128, 0.04];[0.11, 0.073];[0.146, 0.016];[0.628, 0.035];[0.533, 0.034];[0.646, 0.066];[0.888, 0.021];[0.643, 0.01];[0.575, 0.01];[0.617, 0.017];[0.858, 0.02];[0.229, 0.022];[0.219, 0.038];[0.239, 0.036];[0.981, 0.007];[0.964, 0.015];[1.0, 0.0];[1.0, 0.0];[0.97, 0.007];[0.96, 0.013];[0.972, 0.01];[1.0, 0.0]
ablation_d2;backward_1_2;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_1_2-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.19;0.46;54.19;0.12;[0.0, 0.0];[0.238, 0.083];[0.222, 0.175];[53.476, 5.775];[0.11, 0.006];[2.16, 0.025];[0.018, 0.025];[4.302, 0.052];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.665, 0.008];[0.448, 0.013];[1.0, 0.0];[1.0, 0.0];[0.11, 0.048];[0.026, 0.009];[0.193, 0.101];[0.854, 0.038];[0.804, 0.036];[0.888, 0.05];[0.946, 0.025];[0.763, 0.021];[0.696, 0.057];[0.812, 0.051];[0.904, 0.057];[0.827, 0.31];[0.271, 0.041];[1.384, 0.611];[0.985, 0.01];[0.972, 0.02];[1.0, 0.0];[1.0, 0.0];[0.928, 0.034];[0.904, 0.054];[0.952, 0.02];[1.0, 0.0]
ablation_d2;backward_1_3;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_1_3-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.27;0.64;71.74;0.11;[0.0, 0.0];[0.364, 0.155];[0.328, 0.213];[71.816, 2.661];[0.126, 0.008];[2.609, 0.082];[0.225, 0.161];[4.954, 0.017];[0.999, 0.0];[0.998, 0.001];[1.0, 0.0];[1.0, 0.0];[0.621, 0.005];[0.356, 0.007];[1.0, 0.0];[1.0, 0.0];[0.374, 0.117];[0.196, 0.062];[0.507, 0.313];[0.68, 0.048];[0.592, 0.043];[0.7, 0.082];[0.921, 0.024];[0.638, 0.015];[0.583, 0.035];[0.629, 0.016];[0.808, 0.055];[0.246, 0.061];[0.173, 0.089];[0.279, 0.094];[0.983, 0.025];[0.972, 0.039];[0.992, 0.016];[1.0, 0.0];[0.944, 0.021];[0.896, 0.071];[0.972, 0.01];[1.0, 0.0]
ablation_d2;backward_1_3;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_1_3-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.58;0.16;71.12;0.12;[0.0, 0.0];[0.514, 0.116];[0.152, 0.007];[70.538, 0.46];[0.124, 0.008];[2.511, 0.037];[0.087, 0.072];[4.936, 0.002];[1.0, 0.0];[0.999, 0.0];[1.0, 0.0];[1.0, 0.0];[0.62, 0.01];[0.351, 0.016];[1.0, 0.0];[1.0, 0.0];[0.104, 0.018];[0.071, 0.019];[0.137, 0.025];[0.628, 0.032];[0.533, 0.034];[0.65, 0.042];[0.892, 0.046];[0.642, 0.009];[0.583, 0.013];[0.629, 0.033];[0.867, 0.021];[0.23, 0.024];[0.225, 0.036];[0.235, 0.022];[0.986, 0.004];[0.976, 0.008];[0.996, 0.008];[1.0, 0.0];[0.972, 0.008];[0.964, 0.008];[0.972, 0.01];[1.0, 0.0]
ablation_d2;backward_1_3;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_1_3-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.24;0.66;112.91;0.13;[0.0, 0.0];[0.34, 0.129];[0.256, 0.202];[96.728, 14.723];[0.12, 0.009];[1.514, 0.045];[0.024, 0.015];[3.003, 0.094];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.775, 0.008];[0.605, 0.009];[1.0, 0.0];[1.0, 0.0];[0.088, 0.015];[0.028, 0.004];[0.148, 0.029];[0.824, 0.065];[0.767, 0.086];[0.85, 0.062];[0.954, 0.036];[0.775, 0.029];[0.7, 0.041];[0.808, 0.036];[0.912, 0.048];[1.005, 0.213];[0.284, 0.073];[1.725, 0.372];[0.986, 0.01];[0.976, 0.015];[0.996, 0.008];[1.0, 0.0];[0.966, 0.024];[0.948, 0.037];[0.976, 0.023];[1.0, 0.0]
ablation_d3;backward_0_1;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_0_1-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.06;0.01;24.6;0.1;[0.0, 0.0];[0.074, 0.014];[0.01, 0.0];[24.348, 0.813];[0.104, 0.005];[2.549, 0.009];[0.014, 0.015];[5.081, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.618, 0.002];[0.34, 0.012];[1.0, 0.0];[1.0, 0.0];[0.137, 0.006];[0.048, 0.003];[0.219, 0.013];[0.665, 0.031];[0.604, 0.029];[0.679, 0.054];[0.804, 0.043];[0.024, 0.005];[0.0, 0.0];[0.004, 0.008];[0.033, 0.031];[1.879, 0.063];[0.674, 0.126];[3.085, 0.0];[0.966, 0.014];[0.94, 0.025];[0.992, 0.01];[1.0, 0.0];[0.328, 0.023];[0.08, 0.052];[0.296, 0.069];[1.0, 0.0]
ablation_d3;backward_0_1;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_0_1-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.06;0.01;18.27;0.1;[0.0, 0.0];[0.072, 0.01];[0.01, 0.0];[19.054, 0.679];[0.1, 0.0];[2.543, 0.005];[0.008, 0.01];[5.079, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.62, 0.004];[0.347, 0.013];[1.0, 0.0];[1.0, 0.0];[0.123, 0.002];[0.047, 0.004];[0.199, 0.006];[0.657, 0.028];[0.596, 0.025];[0.663, 0.052];[0.829, 0.042];[0.024, 0.002];[0.0, 0.0];[0.008, 0.01];[0.029, 0.031];[1.893, 0.062];[0.7, 0.125];[3.085, 0.0];[0.953, 0.024];[0.916, 0.043];[0.992, 0.01];[1.0, 0.0];[0.348, 0.037];[0.144, 0.045];[0.292, 0.027];[1.0, 0.0]
ablation_d3;backward_0_1;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_0_1-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.06;0.01;20.04;0.1;[0.0, 0.0];[0.072, 0.01];[0.01, 0.0];[20.542, 0.558];[0.102, 0.004];[2.535, 0.007];[0.007, 0.011];[5.062, 0.007];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.621, 0.005];[0.349, 0.017];[1.0, 0.0];[1.0, 0.0];[0.145, 0.052];[0.048, 0.004];[0.242, 0.107];[0.65, 0.039];[0.592, 0.031];[0.658, 0.07];[0.783, 0.039];[0.525, 0.007];[0.5, 0.0];[0.504, 0.008];[0.542, 0.023];[1.888, 0.06];[0.691, 0.12];[3.085, 0.0];[0.949, 0.009];[0.912, 0.01];[0.992, 0.01];[1.0, 0.0];[0.73, 0.028];[0.604, 0.045];[0.812, 0.03];[1.0, 0.0]
ablation_d3;backward_1_1;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;0;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_1-complex-no_reasoner-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.02;0.0;16.61;0.1;[0.0, 0.0];[0.022, 0.004];[0.0, 0.0];[17.01, 0.886];[0.1, 0.0];[0.111, 0.148];[0.111, 0.148];[0.111, 0.148];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.088, 0.064];[0.088, 0.064];[0.088, 0.064];[0.685, 0.04];[0.617, 0.055];[0.692, 0.052];[0.854, 0.048];[0.685, 0.04];[0.617, 0.055];[0.692, 0.052];[0.854, 0.048];[0.612, 0.276];[0.612, 0.276];[0.612, 0.276];[0.948, 0.01];[0.908, 0.016];[0.988, 0.01];[1.0, 0.0];[0.948, 0.01];[0.908, 0.016];[0.988, 0.01];[1.0, 0.0]
ablation_d3;backward_1_1;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_1-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.52;0.02;27.28;0.1;[0.0, 0.0];[0.32, 0.2];[0.02, 0.0];[27.448, 1.309];[0.1, 0.0];[2.767, 0.141];[0.422, 0.259];[5.077, 0.004];[0.999, 0.001];[0.998, 0.001];[1.0, 0.0];[1.0, 0.0];[0.619, 0.006];[0.351, 0.008];[1.0, 0.0];[1.0, 0.0];[0.234, 0.034];[0.24, 0.115];[0.171, 0.136];[0.606, 0.035];[0.55, 0.039];[0.604, 0.046];[0.746, 0.079];[0.423, 0.011];[0.362, 0.01];[0.408, 0.025];[0.583, 0.068];[1.784, 0.129];[0.484, 0.257];[3.085, 0.0];[0.902, 0.031];[0.828, 0.05];[0.972, 0.024];[1.0, 0.0];[0.334, 0.025];[0.136, 0.041];[0.296, 0.027];[1.0, 0.0]
ablation_d3;backward_1_1;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;False;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_1-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.1;0.02;22.02;0.1;[0.0, 0.0];[0.142, 0.084];[0.084, 0.128];[22.888, 0.826];[0.104, 0.008];[2.79, 0.116];[0.503, 0.233];[5.076, 0.003];[0.962, 0.075];[0.93, 0.138];[1.0, 0.0];[1.0, 0.0];[0.62, 0.004];[0.347, 0.013];[1.0, 0.0];[1.0, 0.0];[0.188, 0.061];[0.268, 0.117];[0.107, 0.007];[0.587, 0.035];[0.529, 0.021];[0.583, 0.048];[0.729, 0.096];[0.442, 0.017];[0.367, 0.021];[0.429, 0.034];[0.625, 0.046];[1.74, 0.012];[0.395, 0.023];[3.085, 0.0];[0.897, 0.057];[0.828, 0.079];[0.96, 0.042];[1.0, 0.0];[0.348, 0.037];[0.144, 0.045];[0.292, 0.027];[1.0, 0.0]
