sep=;
<<<<<<< HEAD
0;0.33423423767089844;1.0;0.693138599395752;0.6124624609947205;0.6929901838302612;0.48918917775154114;1.0;0.6928417086601257;0.7070568799972534;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;0.73063063621521;1.0;0.6924718022346497;0.8536035418510437;0.673488438129425;0.8099098801612854;1.0;0.6545050740242004;0.8984984755516052;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;0.9477477669715881;1.0;0.6915815472602844;0.9726726412773132;0.6712181568145752;0.9567567706108093;1.0;0.6508547067642212;0.977477490901947;0.550000011920929;0.6299999952316284;0.3496299684047699;0.6107875108718872;0.37182772159576416;0.6499999761581421;0.8100000023841858;0.3940255343914032;0.7559206485748291
3;0.9873873591423035;1.0;0.690363347530365;0.9936937093734741;0.6743243336677551;0.9738738536834717;1.0;0.6582853198051453;0.9864864945411682;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;0.9972972869873047;1.0;0.6886923313140869;0.9986486434936523;0.6715575456619263;0.9864864945411682;1.0;0.6544228196144104;0.9932432174682617;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;1.0;1.0;0.6864155530929565;1.0;0.670026421546936;0.9918919205665588;1.0;0.6536373496055603;0.995945930480957;0.6399999856948853;0.75;0.34850409626960754;0.7075545787811279;0.36722123622894287;0.6899999976158142;0.8899999856948853;0.3859384059906006;0.7933571338653564
6;1.0;1.0;0.6833742260932922;1.0;0.6637197732925415;0.9927927851676941;1.0;0.6440653204917908;0.9963964223861694;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;1.0;1.0;0.6794027090072632;1.0;0.6579722166061401;0.9819819927215576;1.0;0.6365416646003723;0.9909909963607788;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;1.0;1.0;0.6743350625038147;1.0;0.6552494168281555;0.9837837815284729;1.0;0.6361637711524963;0.9918919205665588;0.7200000286102295;0.7900000214576721;0.3459186255931854;0.7665998935699463;0.35450688004493713;0.7400000095367432;0.9100000262260437;0.36309513449668884;0.8309166431427002
9;1.0;1.0;0.6680253744125366;1.0;0.6467084884643555;0.9873873591423035;1.0;0.6253916025161743;0.9936937093734741;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;1.0;1.0;0.6602801084518433;1.0;0.6375219225883484;0.9909909963607788;1.0;0.6147637367248535;0.9954954981803894;NA;NA;NA;NA;NA;NA;NA;NA;NA
11;1.0;1.0;0.6509168148040771;1.0;0.6280325651168823;0.9927927851676941;1.0;0.6051483154296875;0.9963964223861694;0.75;0.800000011920929;0.34115126729011536;0.7915337085723877;0.35847365856170654;0.8500000238418579;0.8899999856948853;0.3757960796356201;0.8930238485336304
12;1.0;1.0;0.6397752165794373;1.0;0.6147046089172363;0.9945945739746094;1.0;0.5896340012550354;0.9972972869873047;NA;NA;NA;NA;NA;NA;NA;NA;NA
13;1.0;1.0;0.6267067790031433;1.0;0.5984426736831665;0.9972972869873047;1.0;0.5701785683631897;0.9986486434936523;NA;NA;NA;NA;NA;NA;NA;NA;NA
14;1.0;1.0;0.6115726232528687;1.0;0.5819946527481079;0.99909907579422;1.0;0.5524167418479919;0.9995495676994324;0.7799999713897705;0.8299999833106995;0.33352500200271606;0.8180155158042908;0.34671056270599365;0.8199999928474426;0.9100000262260437;0.35989615321159363;0.8706150650978088
15;1.0;1.0;0.59427410364151;1.0;0.5628477334976196;1.0;1.0;0.5314213037490845;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA
