0;0.3333333432674408;0.3031536042690277;1.0;1.0;0.6931538581848145;0.5920650959014893;0.6931540966033936;0.3333333432674408;0.3031536042690277;1.0;1.0;0.6931538581848145;0.5920650959014893;0.019607843831181526;0.5;0.5833333134651184;0.5208333134651184;0.3499928414821625;0.5243108868598938;0.3499928414821625;0.019607843831181526;0.5;0.5833333134651184;0.5208333134651184;0.3499928414821625;0.5243108868598938
1;0.3333333432674408;0.8280773162841797;1.0;1.0;0.6928741335868835;0.9086130261421204;0.69287109375;0.3333333432674408;0.8280773162841797;1.0;1.0;0.6928741335868835;0.9086130261421204;0.019607843831181526;0.5625;0.7083333134651184;0.625;0.34990009665489197;0.6121817827224731;0.34990009665489197;0.019607843831181526;0.5625;0.7083333134651184;0.625;0.34990009665489197;0.6121817827224731
2;0.34455376863479614;0.9745676517486572;1.0;1.0;0.6921685934066772;0.9872838258743286;0.6921723484992981;0.34455376863479614;0.9745676517486572;1.0;1.0;0.6921685934066772;0.9872838258743286;0.019631901755928993;0.5833333134651184;0.7291666865348816;0.6666666865348816;0.34965693950653076;0.6413872838020325;0.34965693950653076;0.019631901755928993;0.5833333134651184;0.7291666865348816;0.6666666865348816;0.34965693950653076;0.6413872838020325
3;0.9276664853096008;0.9989827275276184;1.0;1.0;0.6902716755867004;0.9994913339614868;0.6902722716331482;0.9276664853096008;0.9989827275276184;1.0;1.0;0.6902716755867004;0.9994913339614868;0.16251596808433533;0.6458333134651184;0.7291666865348816;0.7083333134651184;0.34901371598243713;0.6874833703041077;0.34901371598243713;0.16251596808433533;0.6458333134651184;0.7291666865348816;0.7083333134651184;0.34901371598243713;0.6874833703041077
4;0.9750920534133911;0.9989827275276184;1.0;1.0;0.6857109069824219;0.9994913339614868;0.685664176940918;0.9750920534133911;0.9989827275276184;1.0;1.0;0.6857109069824219;0.9994913339614868;0.2880067229270935;0.625;0.7708333134651184;0.7291666865348816;0.3472699820995331;0.685053825378418;0.3472699820995331;0.2880067229270935;0.625;0.7708333134651184;0.7291666865348816;0.3472699820995331;0.685053825378418
5;0.997124433517456;1.0;1.0;1.0;0.6768632531166077;1.0;0.6768378019332886;0.997124433517456;1.0;1.0;1.0;0.6768632531166077;1.0;0.3852066993713379;0.6875;0.8125;0.7291666865348816;0.34395232796669006;0.7261268496513367;0.34395232796669006;0.3852066993713379;0.6875;0.8125;0.7291666865348816;0.34395232796669006;0.7261268496513367
6;0.9987711906433105;1.0;1.0;1.0;0.6607947945594788;1.0;0.6607816219329834;0.9987711906433105;1.0;1.0;1.0;0.6607947945594788;1.0;0.4091640114784241;0.6666666865348816;0.8125;0.75;0.3379381000995636;0.7155168056488037;0.3379381000995636;0.4091640114784241;0.6666666865348816;0.8125;0.75;0.3379381000995636;0.7155168056488037
7;0.9983339905738831;1.0;1.0;1.0;0.633978545665741;1.0;0.6334299445152283;0.9983339905738831;1.0;1.0;1.0;0.633978545665741;1.0;0.4154447615146637;0.6666666865348816;0.8333333134651184;0.7291666865348816;0.3273784816265106;0.7168991565704346;0.3273784816265106;0.4154447615146637;0.6666666865348816;0.8333333134651184;0.7291666865348816;0.3273784816265106;0.7168991565704346
8;0.9986109733581543;0.9989827275276184;1.0;1.0;0.5984302163124084;0.9994913339614868;0.5979815125465393;0.9986109733581543;0.9989827275276184;1.0;1.0;0.5984302163124084;0.9994913339614868;0.4193642735481262;0.6666666865348816;0.8333333134651184;0.7083333134651184;0.31050410866737366;0.716252326965332;0.31050410866737366;0.4193642735481262;0.6666666865348816;0.8333333134651184;0.7083333134651184;0.31050410866737366;0.716252326965332
9;0.9993550181388855;1.0;1.0;1.0;0.5478544235229492;1.0;0.5479069352149963;0.9993550181388855;1.0;1.0;1.0;0.5478544235229492;1.0;0.4207227826118469;0.6666666865348816;0.8333333134651184;0.7083333134651184;0.2864789664745331;0.7168073654174805;0.2864789664745331;0.4207227826118469;0.6666666865348816;0.8333333134651184;0.7083333134651184;0.2864789664745331;0.7168073654174805
