epoch;concept_hits@1@1;concept_hits@3@3;concept_loss;concept_mrr;loss;task_hits@1@1;task_hits@3@3;task_loss;task_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_loss;val_concept_mrr;val_loss;val_task_hits@1@1;val_task_hits@3@3;val_task_loss;val_task_mrr
0;0.3350849449634552;1.0;0.7392145991325378;0.6110635995864868;1.6468617916107178;0.34816083312034607;1.0;0.7545086741447449;0.6266853213310242;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;0.3249419629573822;1.0;0.7353624701499939;0.6054625511169434;1.6392077207565308;0.3531711995601654;1.0;0.7550268769264221;0.6319401264190674;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;0.3271416425704956;1.0;0.7396032214164734;0.6076011061668396;1.6369792222976685;0.3457167446613312;1.0;0.7582634091377258;0.628396213054657;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;0.3290969133377075;1.0;0.7386960387229919;0.6077844500541687;1.6292932033538818;0.34803861379623413;1.0;0.7556918263435364;0.6302496194839478;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;0.340339720249176;1.0;0.7336070537567139;0.6149536967277527;1.6187360286712646;0.3662470877170563;1.0;0.7515183687210083;0.6403518319129944;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;0.3322742283344269;1.0;0.7343984842300415;0.6119189858436584;1.6146471500396729;0.3569595515727997;1.0;0.7543578743934631;0.6361357569694519;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;0.3235976994037628;1.0;0.7416394948959351;0.6041589975357056;1.6139802932739258;0.35219356417655945;1.0;0.7575481534004211;0.6312883496284485;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;0.33056336641311646;1.0;0.7347520589828491;0.6111654043197632;1.6029994487762451;0.35170474648475647;1.0;0.7541947960853577;0.6311865448951721;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;0.32640841603279114;1.0;0.7374497652053833;0.6069900989532471;1.5984646081924438;0.3542710542678833;1.0;0.7541041374206543;0.6325104236602783;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;0.32836368680000305;1.0;0.7372403144836426;0.6082324385643005;1.592442512512207;0.3523157835006714;1.0;0.7538998126983643;0.6341601610183716;NA;NA;NA;NA;NA;NA;NA;NA;NA
