epoch;concept_hits@1@1;concept_hits@3@3;concept_loss;concept_mrr;loss;task_hits@1@1;task_hits@3@3;task_loss;task_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_loss;val_concept_mrr;val_loss;val_task_hits@1@1;val_task_hits@3@3;val_task_loss;val_task_mrr
0;0.34857723116874695;1.0;0.7325290441513062;0.6182249784469604;4.409170150756836;0.3638211488723755;1.0;0.7384539246559143;0.6310975551605225;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;0.34044715762138367;1.0;0.7292656302452087;0.6150067448616028;2.291110038757324;0.36890244483947754;1.0;0.734213650226593;0.6399050951004028;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;0.32926830649375916;1.0;0.7314460277557373;0.6146680116653442;2.0503058433532715;0.36788618564605713;1.0;0.7360903024673462;0.6466801762580872;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;0.32723575830459595;1.0;0.7423847317695618;0.6046748161315918;1.9550256729125977;0.396341472864151;1.0;0.7426891922950745;0.658197820186615;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;0.3119918704032898;1.0;0.7464708685874939;0.6024729609489441;1.9220482110977173;0.40142276883125305;1.0;0.7425008416175842;0.6636179089546204;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;0.3353658616542816;1.0;0.7278527021408081;0.6117886900901794;2.0421855449676514;0.4705284535884857;1.0;0.7243891954421997;0.702235758304596;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;0.30894309282302856;1.0;0.7480781078338623;0.5919715166091919;2.024968385696411;0.4583333432674408;1.0;0.7401456832885742;0.6932587623596191;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;0.3628048896789551;1.0;0.7280999422073364;0.6265243291854858;2.1106252670288086;0.5365853905677795;1.0;0.724248468875885;0.7366191744804382;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;0.32825204730033875;1.0;0.7460781931877136;0.607723593711853;2.1256067752838135;0.5213414430618286;1.0;0.7375351786613464;0.7289972901344299;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;0.3516260087490082;1.0;0.7280547618865967;0.6205962300300598;2.1412792205810547;0.5670731663703918;1.0;0.7188527584075928;0.7527100443840027;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;0.3333333432674408;1.0;0.7440032958984375;0.6070460677146912;2.29606294631958;0.5457317233085632;1.0;0.7359836101531982;0.7391598224639893;NA;NA;NA;NA;NA;NA;NA;NA;NA
