epoch;concept_hits@1@1;concept_hits@3@3;concept_loss;concept_mrr;loss;task_hits@1@1;task_hits@3@3;task_loss;task_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_loss;val_concept_mrr;val_loss;val_task_hits@1@1;val_task_hits@3@3;val_task_loss;val_task_mrr
0;0.3190183937549591;1.0;0.7382398843765259;0.6044648885726929;0.7364283800125122;0.33128833770751953;1.0;0.7346169352531433;0.6126448512077332;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;0.3364008069038391;1.0;0.7284625172615051;0.6184389591217041;0.7266824841499329;0.3425357937812805;1.0;0.7249024510383606;0.6233810782432556;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;0.3599182069301605;1.0;0.7278345823287964;0.6267893314361572;0.726801872253418;0.36400818824768066;1.0;0.7257691025733948;0.6300272345542908;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;0.31799590587615967;1.0;0.7427010536193848;0.6019086837768555;0.741077184677124;0.3251533806324005;1.0;0.7394533157348633;0.6073619723320007;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;0.32310837507247925;1.0;0.7480331659317017;0.6029310822486877;0.7461880445480347;0.3333333432674408;1.0;0.7443429231643677;0.6097477674484253;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;0.3251533806324005;1.0;0.7383617758750916;0.6039536595344543;0.7362504601478577;0.3302658498287201;1.0;0.7341392636299133;0.6094068884849548;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;0.32617586851119995;1.0;0.734847366809845;0.6071915030479431;0.7336169481277466;0.33231082558631897;1.0;0.732386589050293;0.6111111044883728;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;0.3220858871936798;1.0;0.7414039373397827;0.6008861660957336;0.7399640679359436;0.33435583114624023;1.0;0.7385241985321045;0.6094069480895996;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;0.3558282256126404;1.0;0.7334437966346741;0.6218473315238953;0.7320958375930786;0.3650306761264801;1.0;0.7307478785514832;0.6281526684761047;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;0.34049078822135925;1.0;0.72516268491745;0.617416501045227;0.7237236499786377;0.35173824429512024;1.0;0.722284734249115;0.6242331266403198;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;0.3139059245586395;1.0;0.7418429255485535;0.6008861064910889;0.740264892578125;0.32004091143608093;1.0;0.7386868596076965;0.6058282852172852;NA;NA;NA;NA;NA;NA;NA;NA;NA
11;0.3588957190513611;1.0;0.7296831607818604;0.6284935474395752;0.7275053262710571;0.3732106387615204;1.0;0.7253274321556091;0.6382072567939758;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;0.38343557715415955;1.0;0.7144898772239685;0.642126739025116;0.7127394080162048;0.39161553978919983;1.0;0.7109889388084412;0.6487729549407959;NA;NA;NA;NA;NA;NA;NA;NA;NA
13;0.3588957190513611;1.0;0.7260364890098572;0.627641499042511;0.7238024473190308;0.3701431453227997;1.0;0.7215684056282043;0.6351397633552551;NA;NA;NA;NA;NA;NA;NA;NA;NA
14;0.3742331266403198;1.0;0.7253895998001099;0.6370143294334412;0.7237627506256104;0.3824130892753601;1.0;0.7221358418464661;0.6426380276679993;NA;NA;NA;NA;NA;NA;NA;NA;NA
15;0.36605316400527954;1.0;0.7212473750114441;0.6303681135177612;0.7193539142608643;0.37525561451911926;1.0;0.7174605131149292;0.6373551487922668;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;0.38343557715415955;1.0;0.7161237597465515;0.6465575695037842;0.7144501209259033;0.39468303322792053;1.0;0.7127764821052551;0.6545671820640564;NA;NA;NA;NA;NA;NA;NA;NA;NA
17;0.37218815088272095;1.0;0.709715723991394;0.6387184262275696;0.7079194784164429;0.38139060139656067;1.0;0.7061232328414917;0.645875871181488;NA;NA;NA;NA;NA;NA;NA;NA;NA
18;0.4028629958629608;1.0;0.7005952000617981;0.6574642062187195;0.6994998455047607;0.40899795293807983;1.0;0.6984044313430786;0.6622358560562134;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;0.43047034740448;1.0;0.6977609992027283;0.6716086864471436;0.6961702704429626;0.43865031003952026;1.0;0.6945797204971313;0.6774027943611145;NA;NA;NA;NA;NA;NA;NA;NA;NA
20;0.436605304479599;1.0;0.6924031376838684;0.6785957217216492;0.690805971622467;0.4509202539920807;1.0;0.6892088055610657;0.6867756843566895;NA;NA;NA;NA;NA;NA;NA;NA;NA
21;0.476482629776001;1.0;0.6697967648506165;0.7046693563461304;0.6683028936386108;0.4907975494861603;1.0;0.6668090224266052;0.7131901979446411;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;0.5;1.0;0.6617440581321716;0.7167689204216003;0.6599768400192261;0.5143149495124817;1.0;0.6582095623016357;0.726482629776001;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;0.5357873439788818;1.0;0.6502799987792969;0.7402862906455994;0.6485837697982788;0.5521472096443176;1.0;0.6468876004219055;0.7506816387176514;NA;NA;NA;NA;NA;NA;NA;NA;NA
24;0.5940695405006409;1.0;0.6294153332710266;0.7726652026176453;0.6281496286392212;0.6063394546508789;1.0;0.626883864402771;0.7796522974967957;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;0.6104294657707214;1.0;0.6174217462539673;0.7825493216514587;0.6166729927062988;0.6196318864822388;1.0;0.6159241795539856;0.7888547778129578;NA;NA;NA;NA;NA;NA;NA;NA;NA
26;0.6462167501449585;1.0;0.6013829708099365;0.8048738241195679;0.5999724864959717;0.6605316996574402;1.0;0.5985620617866516;0.8139059543609619;NA;NA;NA;NA;NA;NA;NA;NA;NA
27;0.6728016138076782;1.0;0.5896034836769104;0.8220857977867126;0.5880630016326904;0.6881390810012817;1.0;0.5865225195884705;0.8312883377075195;NA;NA;NA;NA;NA;NA;NA;NA;NA
28;0.7249488830566406;1.0;0.5618257522583008;0.8522495031356812;0.560287356376648;0.7372187972068787;1.0;0.5587489008903503;0.8592365384101868;NA;NA;NA;NA;NA;NA;NA;NA;NA
29;0.765848696231842;1.0;0.5397892594337463;0.873210608959198;0.538416862487793;0.7760736346244812;1.0;0.5370445251464844;0.8793455958366394;NA;NA;NA;NA;NA;NA;NA;NA;NA
30;0.8292433619499207;1.0;0.5120892524719238;0.9089979529380798;0.5113338232040405;0.8323108553886414;1.0;0.5105783939361572;0.9113837480545044;NA;NA;NA;NA;NA;NA;NA;NA;NA
