epoch;concept_hits@1@1;concept_hits@3@3;concept_loss;concept_mrr;loss;task_hits@1@1;task_hits@3@3;task_loss;task_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_loss;val_concept_mrr;val_loss;val_task_hits@1@1;val_task_hits@3@3;val_task_loss;val_task_mrr
0;0.3263598382472992;1.0;0.732475757598877;0.6075662970542908;0.7323254942893982;0.3263598382472992;1.0;0.7321752309799194;0.6075662970542908;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;0.3608786463737488;1.0;0.7220141291618347;0.6270920634269714;0.7217967510223389;0.3608786463737488;1.0;0.7215793132781982;0.6270920634269714;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;0.3410041928291321;1.0;0.7379351854324341;0.615934431552887;0.7376344203948975;0.3410041928291321;1.0;0.7373336553573608;0.615760087966919;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;0.3368200957775116;1.0;0.7450337409973145;0.6086122989654541;0.7446203231811523;0.3357740640640259;1.0;0.7442068457603455;0.6080893278121948;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;0.3378660976886749;1.0;0.7450796365737915;0.6140167713165283;0.7449383735656738;0.3378660976886749;1.0;0.7447970509529114;0.6140167713165283;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;0.34832635521888733;1.0;0.732646644115448;0.6206415891647339;0.7325007915496826;0.34937238693237305;1.0;0.7323548793792725;0.6213389039039612;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;0.34414225816726685;1.0;0.7283002734184265;0.6187238693237305;0.7280727028846741;0.34414225816726685;1.0;0.7278451323509216;0.6187238693237305;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;0.3462343215942383;1.0;0.733750581741333;0.6168060898780823;0.7334524393081665;0.3462343215942383;1.0;0.7331542372703552;0.6168060898780823;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;0.3472803235054016;1.0;0.7305217385292053;0.6239539980888367;0.7299668192863464;0.3472803235054016;1.0;0.7294119000434875;0.6241282820701599;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;0.3410041928291321;1.0;0.7258251905441284;0.6178522706031799;0.7256547212600708;0.3410041928291321;1.0;0.7254841923713684;0.6180265545845032;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;0.3378660976886749;1.0;0.7337388396263123;0.6159344911575317;0.7336300611495972;0.3378660976886749;1.0;0.7335212230682373;0.6159344911575317;NA;NA;NA;NA;NA;NA;NA;NA;NA
11;0.34832635521888733;1.0;0.731444776058197;0.6241282820701599;0.731013298034668;0.34832635521888733;1.0;0.7305817604064941;0.6243026256561279;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;0.3765690326690674;1.0;0.7168052792549133;0.6403416991233826;0.716646134853363;0.3765690326690674;1.0;0.7164869904518127;0.6403416991233826;NA;NA;NA;NA;NA;NA;NA;NA;NA
13;0.34518828988075256;1.0;0.7361294627189636;0.6185495257377625;0.7356472611427307;0.34518828988075256;1.0;0.7351650595664978;0.6185495257377625;NA;NA;NA;NA;NA;NA;NA;NA;NA
14;0.38075312972068787;1.0;0.718638002872467;0.6424337029457092;0.7185574173927307;0.38075312972068787;1.0;0.7184770107269287;0.6424337029457092;NA;NA;NA;NA;NA;NA;NA;NA;NA
15;0.36506277322769165;1.0;0.7122675180435181;0.6293584704399109;0.7121877074241638;0.36506277322769165;1.0;0.7121078968048096;0.6293584704399109;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;0.3786610960960388;1.0;0.7098619937896729;0.6443514823913574;0.7096240520477295;0.3786610960960388;1.0;0.7093861699104309;0.6445257663726807;NA;NA;NA;NA;NA;NA;NA;NA;NA
17;0.3985355794429779;1.0;0.7023792266845703;0.654462993144989;0.7022577524185181;0.3985355794429779;1.0;0.7021362781524658;0.654462993144989;NA;NA;NA;NA;NA;NA;NA;NA;NA
18;0.3817991614341736;1.0;0.7052618861198425;0.6441770195960999;0.7049778699874878;0.3817991614341736;1.0;0.7046937942504883;0.6441770195960999;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;0.41108787059783936;1.0;0.694296658039093;0.6654462814331055;0.6936268210411072;0.41108787059783936;1.0;0.6929569840431213;0.6656205654144287;NA;NA;NA;NA;NA;NA;NA;NA;NA
20;0.4497908055782318;1.0;0.6816006302833557;0.6881101727485657;0.6814039349555969;0.45083680748939514;1.0;0.6812072396278381;0.6888075470924377;NA;NA;NA;NA;NA;NA;NA;NA;NA
21;0.5010460019111633;1.0;0.6632905006408691;0.7182705998420715;0.6632550954818726;0.5010460019111633;1.0;0.6632196307182312;0.7184449434280396;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;0.48744770884513855;1.0;0.659389317035675;0.7114713788032532;0.659493088722229;0.48744770884513855;1.0;0.659596860408783;0.7114713788032532;NA;NA;NA;NA;NA;NA;NA;NA;NA
