epoch;concept_hits@1@1;concept_hits@3@3;concept_loss;concept_mrr;loss;task_hits@1@1;task_hits@3@3;task_loss;task_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_loss;val_concept_mrr;val_loss;val_task_hits@1@1;val_task_hits@3@3;val_task_loss;val_task_mrr
0;0.32722008228302;1.0;0.7323925495147705;0.6106821298599243;0.7280368804931641;0.3532818555831909;1.0;0.7236811518669128;0.6288610100746155;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;0.3185328245162964;1.0;0.7361289858818054;0.6044079661369324;0.7303107976913452;0.35907337069511414;1.0;0.7244925498962402;0.6322393417358398;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;0.3281853199005127;1.0;0.7377784848213196;0.6068210601806641;0.73196941614151;0.36486485600471497;1.0;0.7261603474617004;0.6317567825317383;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;0.3146718144416809;1.0;0.746652364730835;0.5984556078910828;0.7410827875137329;0.3378378450870514;1.0;0.7355131506919861;0.6164735555648804;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;0.3175675570964813;1.0;0.7421087622642517;0.6047296524047852;0.736506462097168;0.35907337069511414;1.0;0.7309041023254395;0.6324001550674438;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;0.3349420726299286;1.0;0.7421154379844666;0.6122908592224121;0.7369121313095093;0.36196911334991455;1.0;0.7317088842391968;0.6319175958633423;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;0.32625481486320496;1.0;0.7459602355957031;0.6047297120094299;0.7395331859588623;0.3638996183872223;1.0;0.7331061959266663;0.6301479935646057;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;0.3243243098258972;1.0;0.7363382577896118;0.6063384413719177;0.7317855358123779;0.346525102853775;1.0;0.7272328734397888;0.622265100479126;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;0.3252895772457123;1.0;0.7432756423950195;0.6042470932006836;0.7380853295326233;0.3610038757324219;1.0;0.732895016670227;0.6287000775337219;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;0.32239383459091187;1.0;0.7346086502075195;0.6063384413719177;0.7304003238677979;0.35617759823799133;1.0;0.7261919379234314;0.6282174587249756;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;0.38223937153816223;1.0;0.7226881980895996;0.6415700912475586;0.7193211913108826;0.3986486494541168;1.0;0.7159541845321655;0.6536357402801514;NA;NA;NA;NA;NA;NA;NA;NA;NA
11;0.35617759823799133;1.0;0.7243353128433228;0.6277348399162292;0.7189062833786011;0.38513514399528503;1.0;0.7134772539138794;0.6476833820343018;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;0.3445945978164673;1.0;0.7292667627334595;0.6182431578636169;0.7250391840934753;0.3735521137714386;1.0;0.7208116054534912;0.6359394192695618;NA;NA;NA;NA;NA;NA;NA;NA;NA
13;0.34845560789108276;1.0;0.7288296222686768;0.6195301413536072;0.7249629497528076;0.3735521137714386;1.0;0.7210962176322937;0.6365829706192017;NA;NA;NA;NA;NA;NA;NA;NA;NA
14;0.3571428656578064;1.0;0.7260125875473022;0.6258043646812439;0.7199668884277344;0.39768341183662415;1.0;0.7139212489128113;0.6525096297264099;NA;NA;NA;NA;NA;NA;NA;NA;NA
15;0.3667953610420227;1.0;0.7203674912452698;0.632882833480835;0.7161804437637329;0.3832046389579773;1.0;0.7119934558868408;0.6472007036209106;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;0.3861003816127777;1.0;0.7133656144142151;0.6431788802146912;0.7081056833267212;0.4256756901741028;1.0;0.7028456926345825;0.6697232723236084;NA;NA;NA;NA;NA;NA;NA;NA;NA
17;0.35617759823799133;1.0;0.7148220539093018;0.6296653151512146;0.7103543281555176;0.3918918967247009;1.0;0.7058865427970886;0.6521878838539124;NA;NA;NA;NA;NA;NA;NA;NA;NA
18;0.4054054021835327;1.0;0.7040407061576843;0.659588098526001;0.6984238028526306;0.43918919563293457;1.0;0.6928068995475769;0.6817888617515564;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;0.41312742233276367;1.0;0.6998737454414368;0.6636099815368652;0.6945517063140869;0.4440154433250427;1.0;0.6892296075820923;0.683397650718689;NA;NA;NA;NA;NA;NA;NA;NA;NA
20;0.44594594836235046;1.0;0.6936193108558655;0.68194979429245;0.6880167722702026;0.4845559895038605;1.0;0.6824142336845398;0.7055984139442444;NA;NA;NA;NA;NA;NA;NA;NA;NA
21;0.4681467115879059;1.0;0.6810505986213684;0.6965894103050232;0.6758351922035217;0.5057914853096008;1.0;0.670619785785675;0.7208815217018127;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;0.510617733001709;1.0;0.6615148782730103;0.7247425317764282;0.6565843820571899;0.5501930713653564;1.0;0.6516538262367249;0.7498391270637512;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;0.5154440402984619;1.0;0.656096875667572;0.7266730666160583;0.6513853073120117;0.5559845566749573;1.0;0.6466737389564514;0.7508043646812439;NA;NA;NA;NA;NA;NA;NA;NA;NA
24;0.5357142686843872;1.0;0.6439826488494873;0.7393822073936462;0.6399786472320557;0.5685328245162964;1.0;0.6359745860099792;0.7594915628433228;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;0.5974903702735901;1.0;0.6199272274971008;0.7773486971855164;0.6149202585220337;0.6312741041183472;1.0;0.6099132895469666;0.7982625365257263;NA;NA;NA;NA;NA;NA;NA;NA;NA
26;0.6032818555831909;1.0;0.6127753257751465;0.7812097668647766;0.6075522899627686;0.6447876691818237;1.0;0.6023293137550354;0.8058236837387085;NA;NA;NA;NA;NA;NA;NA;NA;NA
27;0.6795367002487183;1.0;0.5850433707237244;0.8230372667312622;0.5807033777236938;0.7065637111663818;1.0;0.5763634443283081;0.8384813070297241;NA;NA;NA;NA;NA;NA;NA;NA;NA
28;0.7152509689331055;1.0;0.5621541142463684;0.8453989028930664;0.5571479797363281;0.742277979850769;1.0;0.5521418452262878;0.8611646890640259;NA;NA;NA;NA;NA;NA;NA;NA;NA
29;0.7702702879905701;1.0;0.5466861128807068;0.8745173811912537;0.5426065325737;0.799227774143219;1.0;0.5385269522666931;0.8902831077575684;NA;NA;NA;NA;NA;NA;NA;NA;NA
30;0.8098455667495728;1.0;0.5146644711494446;0.8996139168739319;0.5105775594711304;0.8359073400497437;1.0;0.5064906477928162;0.913770854473114;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;0.8330115675926208;1.0;0.492450475692749;0.9103925228118896;0.489016592502594;0.8513513803482056;1.0;0.48558273911476135;0.9206885099411011;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;0.8793436288833618;1.0;0.4599890410900116;0.9369369149208069;0.45623964071273804;0.8976833820343018;1.0;0.4524902105331421;0.9469112157821655;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;0.9063706398010254;1.0;0.4359871447086334;0.9514156579971313;0.4317622780799866;0.9237451553344727;1.0;0.42753738164901733;0.9605855345726013;NA;NA;NA;NA;NA;NA;NA;NA;NA
34;0.9353281855583191;1.0;0.41599416732788086;0.9658944010734558;0.41271162033081055;0.9478764533996582;1.0;0.4094291031360626;0.9723294377326965;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;0.9527027010917664;1.0;0.37833380699157715;0.9755470156669617;0.37571144104003906;0.9565637111663818;1.0;0.37308910489082336;0.977638304233551;NA;NA;NA;NA;NA;NA;NA;NA;NA
36;0.9758687019348145;1.0;0.3443256914615631;0.9877734780311584;0.3403956890106201;0.9806950092315674;1.0;0.33646565675735474;0.9901865124702454;NA;NA;NA;NA;NA;NA;NA;NA;NA
37;0.9816602468490601;1.0;0.31935039162635803;0.9906691908836365;0.31595858931541443;0.9864864945411682;1.0;0.3125667870044708;0.9930822849273682;NA;NA;NA;NA;NA;NA;NA;NA;NA
38;0.9874517321586609;1.0;0.2869836986064911;0.9937258958816528;0.28439128398895264;0.989382266998291;1.0;0.2817988991737366;0.9946911334991455;NA;NA;NA;NA;NA;NA;NA;NA;NA
39;0.9951737523078918;1.0;0.25627806782722473;0.99742591381073;0.2545117139816284;0.9951737523078918;1.0;0.2527453303337097;0.9975868463516235;NA;NA;NA;NA;NA;NA;NA;NA;NA
