Task;Grounder;KGE;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@5@5;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@5@5;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@5@5;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@5@5;test_task_hits@10@10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_S2_p;backward;distmult;10;0.5;0;no_reasoner;[22.040562248229982, 0.7017125360135784];[2.6555, 0.0057];[0.1693, 0.0115];[5.1416, 0.0];[0.9918, 0.0036];[0.984, 0.0069];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9206, 0.0185];[0.439, 0.037];[1.4023, 0.0];[0.7734, 0.0345];[0.682, 0.0397];[0.814, 0.0372];[0.914, 0.0459];[0.996, 0.0049];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.78, 0.045];[0.475, 0.09];[3.085, 0.0];[0.8335, 0.0555];[0.736, 0.0774];[0.896, 0.0662];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward;distmult;100;0.5;0;no_reasoner;[24.69360375404358, 1.2811388097567311];[2.5769, 0.0003];[0.0122, 0.0006];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.8792, 0.0166];[0.3561, 0.0333];[1.4023, 0.0];[0.8749, 0.012];[0.816, 0.012];[0.912, 0.0232];[0.944, 0.0273];[0.994, 0.008];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7074, 0.0457];[0.3298, 0.0914];[3.085, 0.0];[0.9129, 0.016];[0.868, 0.0204];[0.94, 0.0379];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward;distmult;200;0.5;0;no_reasoner;[25.303214693069457, 0.2677615926973067];[2.5769, 0.0003];[0.0122, 0.0006];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.858, 0.0086];[0.3138, 0.0171];[1.4023, 0.0];[0.8821, 0.02];[0.832, 0.0256];[0.908, 0.0279];[0.956, 0.0206];[0.992, 0.0098];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.6955, 0.0171];[0.306, 0.0342];[3.085, 0.0];[0.9205, 0.0153];[0.88, 0.0126];[0.956, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward;transe;10;0.5;0;no_reasoner;[23.11327142715454, 0.745413206143482];[3.3436, 0.003];[1.5455, 0.006];[5.1416, 0.0];[0.6149, 0.0095];[0.3363, 0.0139];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9124, 0.0018];[0.4225, 0.0037];[1.4023, 0.0];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward;transe;100;0.5;0;no_reasoner;[23.795036220550536, 0.24940749945585983];[3.3436, 0.003];[1.5455, 0.006];[5.1416, 0.0];[0.6149, 0.0095];[0.3363, 0.0139];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9124, 0.0018];[0.4225, 0.0037];[1.4023, 0.0];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward;transe;200;0.5;0;no_reasoner;[25.058290910720824, 0.8005120037681798];[3.3436, 0.003];[1.5455, 0.006];[5.1416, 0.0];[0.6149, 0.0095];[0.3363, 0.0139];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9124, 0.0018];[0.4225, 0.0037];[1.4023, 0.0];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;distmult;10;0.5;0;no_reasoner;[20.43096055984497, 0.3761674733237736];[2.6555, 0.0057];[0.1693, 0.0115];[5.1416, 0.0];[0.9918, 0.0036];[0.984, 0.0069];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9206, 0.0185];[0.439, 0.037];[1.4023, 0.0];[0.7734, 0.0345];[0.682, 0.0397];[0.814, 0.0372];[0.914, 0.0459];[0.996, 0.0049];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.78, 0.045];[0.475, 0.09];[3.085, 0.0];[0.8335, 0.0555];[0.736, 0.0774];[0.896, 0.0662];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;distmult;100;0.5;0;no_reasoner;[22.498101568222047, 0.49899973196875297];[2.5769, 0.0003];[0.0122, 0.0006];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.8792, 0.0166];[0.3561, 0.0333];[1.4023, 0.0];[0.8749, 0.012];[0.816, 0.012];[0.912, 0.0232];[0.944, 0.0273];[0.994, 0.008];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7074, 0.0457];[0.3298, 0.0914];[3.085, 0.0];[0.9129, 0.016];[0.868, 0.0204];[0.94, 0.0379];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
