epoch;concept_hits@10@10;concept_hits@1@1;concept_hits@3@3;concept_hits@5@5;concept_loss;concept_mrr;loss;task_hits@10@10;task_hits@1@1;task_hits@3@3;task_hits@5@5;task_loss;task_mrr;val_concept_hits@10@10;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_loss;val_concept_mrr;val_loss;val_task_hits@10@10;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_loss;val_task_mrr
0;1.0;0.3288288414478302;1.0;1.0;0.738156795501709;0.6085585951805115;0.7498880624771118;1.0;0.32792791724205017;1.0;1.0;0.7436193227767944;0.6078078746795654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;1.0;0.3261261284351349;1.0;1.0;0.7443411350250244;0.6052552461624146;0.7553837299346924;1.0;0.3261261284351349;1.0;1.0;0.7485461235046387;0.6054053902626038;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;1.0;0.33693695068359375;1.0;1.0;0.73394775390625;0.612162172794342;0.7457277774810791;1.0;0.3378378450870514;1.0;1.0;0.7397468686103821;0.6138138175010681;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;1.0;0.3306306302547455;1.0;1.0;0.7352858781814575;0.6096096038818359;0.7450544834136963;1.0;0.33423423767089844;1.0;1.0;0.7371810674667358;0.6126126646995544;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;1.0;0.3819819688796997;1.0;1.0;0.7253659963607788;0.6385886073112488;0.736496090888977;1.0;0.3792792856693268;1.0;1.0;0.7301027774810791;0.6375375390052795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;1.0;0.33243241906166077;1.0;1.0;0.7382317781448364;0.6091591715812683;0.7478697299957275;1.0;0.33693695068359375;1.0;1.0;0.740102231502533;0.6127628087997437;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;1.0;0.342342346906662;1.0;1.0;0.7442554235458374;0.6153153777122498;0.7544227838516235;1.0;0.3378378450870514;1.0;1.0;0.7473024725914001;0.6117117404937744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;1.0;0.361261248588562;1.0;1.0;0.7349846363067627;0.62912917137146;0.7457503080368042;1.0;0.361261248588562;1.0;1.0;0.739345371723175;0.6288288235664368;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;1.0;0.3864865005016327;1.0;1.0;0.7212531566619873;0.6441441774368286;0.7325530052185059;1.0;0.3864865005016327;1.0;1.0;0.7267990708351135;0.6436936855316162;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;1.0;0.3351351320743561;1.0;1.0;0.7277620434761047;0.6147147417068481;0.7386290431022644;1.0;0.3333333432674408;1.0;1.0;0.7325586080551147;0.6141141057014465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;1.0;0.3477477431297302;1.0;1.0;0.7319130897521973;0.6199699640274048;0.741439163684845;1.0;0.34594595432281494;1.0;1.0;0.7341436147689819;0.6201201677322388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11;1.0;0.32972973585128784;1.0;1.0;0.7406589388847351;0.6096096038818359;0.7505046129226685;1.0;0.3306306302547455;1.0;1.0;0.7436439990997314;0.6102102398872375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;1.0;0.3639639616012573;1.0;1.0;0.7228062748908997;0.6297297477722168;0.7337609529495239;1.0;0.365765780210495;1.0;1.0;0.7281242609024048;0.6310811638832092;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
13;1.0;0.33873873949050903;1.0;1.0;0.7317833304405212;0.6163663864135742;0.741223931312561;1.0;0.34594595432281494;1.0;1.0;0.7341877222061157;0.6228228807449341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14;1.0;0.36036035418510437;1.0;1.0;0.7241809964179993;0.62912917137146;0.7345202565193176;1.0;0.36486485600471497;1.0;1.0;0.7284965515136719;0.6324324607849121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15;1.0;0.35765767097473145;1.0;1.0;0.7228237390518188;0.6292793154716492;0.7331264615058899;1.0;0.35045045614242554;1.0;1.0;0.7271797060966492;0.6246246695518494;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
