epoch;concept_hits@10@10;concept_hits@1@1;concept_hits@3@3;concept_hits@5@5;concept_loss;concept_mrr;loss;task_hits@10@10;task_hits@1@1;task_hits@3@3;task_hits@5@5;task_loss;task_mrr;val_concept_hits@10@10;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_loss;val_concept_mrr;val_loss;val_task_hits@10@10;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_loss;val_task_mrr
0;1.0;0.31492841243743896;1.0;1.0;0.7412289977073669;0.5993523597717285;0.7678827047348022;1.0;0.3159509301185608;1.0;1.0;0.7405364513397217;0.6002045273780823;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;1.0;0.34049078822135925;1.0;1.0;0.7371319532394409;0.6162235736846924;0.7635353803634644;1.0;0.3445807695388794;1.0;1.0;0.7362980246543884;0.6189501881599426;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;1.0;0.367075651884079;1.0;1.0;0.7242479920387268;0.6313905715942383;0.7505870461463928;1.0;0.3701431453227997;1.0;1.0;0.7236433625221252;0.6334356665611267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;1.0;0.32106339931488037;1.0;1.0;0.74174964427948;0.6017381548881531;0.7674647569656372;1.0;0.32617586851119995;1.0;1.0;0.7402539849281311;0.6056577563285828;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;1.0;0.34662577509880066;1.0;1.0;0.7343759536743164;0.6169052124023438;0.7599083781242371;1.0;0.3527607321739197;1.0;1.0;0.7328703999519348;0.6208248138427734;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;1.0;0.36400818824768066;1.0;1.0;0.7284694314002991;0.6281526684761047;0.7537399530410767;1.0;0.3680981695652008;1.0;1.0;0.726794421672821;0.6312202215194702;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;1.0;0.36298567056655884;1.0;1.0;0.7278909683227539;0.6266189813613892;0.7526353597640991;1.0;0.36605316400527954;1.0;1.0;0.7255164980888367;0.6291752457618713;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;1.0;0.34560325741767883;1.0;1.0;0.7328042984008789;0.6186094284057617;0.7583801746368408;1.0;0.34867075085639954;1.0;1.0;0.7324445247650146;0.6206544041633606;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;1.0;0.3425357937812805;1.0;1.0;0.7373831868171692;0.6160531044006348;0.7628165483474731;1.0;0.34560325741767883;1.0;1.0;0.7370887398719788;0.617757260799408;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;1.0;0.3476482629776001;1.0;1.0;0.7286473512649536;0.6198022961616516;0.7538306713104248;1.0;0.34662577509880066;1.0;1.0;0.7282015681266785;0.6198022961616516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;1.0;0.35787320137023926;1.0;1.0;0.729981005191803;0.6250852346420288;0.7545010447502136;1.0;0.3650306761264801;1.0;1.0;0.7285562753677368;0.6296864748001099;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11;1.0;0.34355828166007996;1.0;1.0;0.7320101857185364;0.6184389591217041;0.7566301226615906;1.0;0.349693238735199;1.0;1.0;0.7311314344406128;0.6216768622398376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;1.0;0.3824130892753601;1.0;1.0;0.7153320908546448;0.6448534727096558;0.739791989326477;1.0;0.3854805827140808;1.0;1.0;0.7144779562950134;0.6467280387878418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
13;1.0;0.38343557715415955;1.0;1.0;0.7158944606781006;0.6426380276679993;0.7402557134628296;1.0;0.3854805827140808;1.0;1.0;0.715186357498169;0.6438309550285339;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14;1.0;0.35173824429512024;1.0;1.0;0.7281358242034912;0.6238923072814941;0.7524478435516357;1.0;0.35173824429512024;1.0;1.0;0.7276709675788879;0.6238922476768494;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15;1.0;0.3384458124637604;1.0;1.0;0.7265982031822205;0.6191206574440002;0.7503167390823364;1.0;0.3415133059024811;1.0;1.0;0.7252868413925171;0.6216768026351929;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;1.0;0.3905930519104004;1.0;1.0;0.717799961566925;0.64570552110672;0.7416619062423706;1.0;0.39263802766799927;1.0;1.0;0.7171143293380737;0.6470689177513123;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17;1.0;0.3885480463504791;1.0;1.0;0.6983789205551147;0.6533742547035217;0.7223180532455444;1.0;0.38957056403160095;1.0;1.0;0.6981849670410156;0.6538854837417603;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
