epoch;concept_hits@10@10;concept_hits@1@1;concept_hits@3@3;concept_hits@5@5;concept_loss;concept_mrr;loss;task_hits@10@10;task_hits@1@1;task_hits@3@3;task_hits@5@5;task_loss;task_mrr;val_concept_hits@10@10;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_loss;val_concept_mrr;val_loss;val_task_hits@10@10;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_loss;val_task_mrr
0;1.0;0.25108224153518677;1.0;1.0;0.7419764399528503;0.5678210854530334;0.7735992670059204;1.0;0.25108224153518677;1.0;1.0;0.7512220740318298;0.5642135143280029;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;1.0;0.3549783527851105;1.0;1.0;0.7279990911483765;0.6230158805847168;0.7565728425979614;1.0;0.3549783527851105;1.0;1.0;0.7315057516098022;0.62193363904953;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;1.0;0.29653680324554443;1.0;1.0;0.7482389211654663;0.5815295577049255;0.7745282649993896;1.0;0.3030303120613098;1.0;1.0;0.7475349307060242;0.5858585834503174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;1.0;0.36796537041664124;1.0;1.0;0.7216200232505798;0.633838415145874;0.7493007183074951;1.0;0.37012988328933716;1.0;1.0;0.7240555286407471;0.636363685131073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;1.0;0.32900431752204895;1.0;1.0;0.7272421717643738;0.6103895902633667;0.7534314393997192;1.0;0.32900431752204895;1.0;1.0;0.727050244808197;0.6125540733337402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;1.0;0.29653680324554443;1.0;1.0;0.7471863031387329;0.5905483365058899;0.7725511789321899;1.0;0.29653680324554443;1.0;1.0;0.745699942111969;0.5901877284049988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;1.0;0.3419913351535797;1.0;1.0;0.7401371002197266;0.610028862953186;0.7645411491394043;1.0;0.3419913351535797;1.0;1.0;0.7370819449424744;0.6103895902633667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;1.0;0.2857142984867096;1.0;1.0;0.743684709072113;0.5883838534355164;0.7692117691040039;1.0;0.2857142984867096;1.0;1.0;0.7432273030281067;0.588744580745697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;1.0;0.3160173296928406;1.0;1.0;0.7221820950508118;0.6107503175735474;0.7473899126052856;1.0;0.3160173296928406;1.0;1.0;0.7214365601539612;0.611111044883728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;1.0;0.39393940567970276;1.0;1.0;0.7055338025093079;0.6493507027626038;0.7307976484298706;1.0;0.39393940567970276;1.0;1.0;0.7052490711212158;0.6493507027626038;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
