sep=;
dataset_name;grounder;kge;model_name;rule_miner;seed;kge_atom_embedding_size;batch_size;val_batch_size;test_batch_size;facts_file;train_file;valid_file;test_file;domain_file;rules_file;corrupt_mode;num_negatives;valid_negatives;test_negatives;ragged;format;engine_num_negatives;engine_num_adaptive_constants;constant_embedding_size;predicate_embedding_size;dropout_rate_embedder;kge_regularization;learning_rate;epochs;num_rules;loss;weight_loss;cdcr_use_positional_embeddings;cdcr_num_formulas;valid_frequency;resnet;reasoner_depth;reasoner_regularization_factor;reasoner_formula_hidden_embedding_size;reasoner_dropout_rate;kge_dropout_rate;reasoner_atom_embedding_size;signed;temperature;aggregation_type;filter_num_heads;filter_activity_regularization;kge_checkpoint_load;keys_signature;run_signature;seed_run_i;time_ground_train;time_ground_valid;time_train;time_ground_test;time_inference;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@10@10;time_ground_train;time_ground_valid;time_train;time_ground_test;time_inference
countries_s1;backward_3;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backward_3-complex-r2n-None-1-100;4;0.2;0.3;22.39;0.25;0.48;[0.27, 0.164];[0.291, 0.175];[0.248, 0.154];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.657, 0.033];[0.569, 0.056];[0.746, 0.05];[0.748, 0.021];[0.7, 0.033];[0.76, 0.009];[0.844, 0.01];[0.877, 0.018];[0.81, 0.023];[0.928, 0.035];[0.996, 0.005];[0.316, 0.018];[0.256, 0.033];[0.376, 0.051];[0.557, 0.025];[0.424, 0.027];[0.652, 0.045];[0.768, 0.02];[0.724, 0.021];[0.624, 0.023];[0.76, 0.047];[1.0, 0.0];[0.308, 0.163];[0.276, 0.016];[23.224, 1.518];[0.252, 0.004];[0.466, 0.01]
countries_s1;backward_3;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backward_3-complex-no_reasoner-None-1-100;4;0.07;0.13;19.64;0.06;0.23;[0.136, 0.236];[0.136, 0.236];[0.136, 0.236];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.767, 0.112];[0.767, 0.112];[0.767, 0.112];[0.852, 0.024];[0.82, 0.029];[0.868, 0.023];[0.91, 0.015];[0.852, 0.024];[0.82, 0.029];[0.868, 0.023];[0.91, 0.015];[0.341, 0.049];[0.341, 0.049];[0.341, 0.049];[0.733, 0.023];[0.648, 0.03];[0.792, 0.02];[0.852, 0.02];[0.733, 0.023];[0.648, 0.03];[0.792, 0.02];[0.852, 0.02];[0.07, 0.006];[0.132, 0.004];[19.62, 0.93];[0.06, 0.0];[0.232, 0.004]
countries_s1;domainbody;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-domainbody-complex-dcr-None-1-100;4;0.31;1.14;34.05;1.15;1.34;[0.083, 0.011];[0.017, 0.011];[0.073, 0.016];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.864, 0.082];[0.752, 0.077];[0.9, 0.086];[0.871, 0.022];[0.846, 0.024];[0.878, 0.022];[0.92, 0.021];[0.871, 0.022];[0.846, 0.024];[0.878, 0.022];[0.92, 0.021];[0.428, 0.037];[0.313, 0.03];[0.466, 0.043];[0.744, 0.041];[0.656, 0.057];[0.812, 0.041];[0.86, 0.022];[0.744, 0.041];[0.656, 0.057];[0.812, 0.041];[0.86, 0.022];[0.466, 0.21];[1.218, 0.119];[35.574, 2.564];[1.414, 0.205];[1.624, 0.208]
countries_s1;domainbody;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-domainbody-complex-sbr-None-1-100;4;0.89;1.11;24.11;1.63;1.81;[0.023, 0.005];[0.017, 0.005];[0.029, 0.006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.71, 0.06];[0.676, 0.055];[0.744, 0.067];[0.859, 0.036];[0.834, 0.037];[0.87, 0.041];[0.904, 0.029];[0.862, 0.03];[0.834, 0.033];[0.876, 0.035];[0.914, 0.031];[0.34, 0.057];[0.307, 0.047];[0.374, 0.067];[0.748, 0.034];[0.668, 0.045];[0.804, 0.034];[0.876, 0.029];[0.75, 0.028];[0.668, 0.041];[0.808, 0.03];[0.892, 0.03];[0.456, 0.232];[1.324, 0.157];[24.42, 1.636];[1.48, 0.14];[1.662, 0.133]
countries_s1;domainbody;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-domainbody-complex-r2n-None-1-100;4;0.74;1.2;28.69;1.66;1.87;[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.892, 0.052];[0.892, 0.052];[0.892, 0.052];[0.868, 0.032];[0.84, 0.039];[0.88, 0.024];[0.916, 0.025];[0.868, 0.032];[0.84, 0.039];[0.88, 0.024];[0.916, 0.025];[0.377, 0.023];[0.377, 0.023];[0.377, 0.023];[0.73, 0.033];[0.632, 0.035];[0.812, 0.037];[0.856, 0.023];[0.73, 0.033];[0.632, 0.035];[0.812, 0.037];[0.856, 0.023];[0.488, 0.155];[1.344, 0.179];[29.274, 1.758];[1.342, 0.308];[1.548, 0.324]
countries_s1;domainbody;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-domainbody-complex-no_reasoner-None-1-100;4;0.09;0.16;19.75;0.08;0.27;[0.066, 0.131];[0.066, 0.131];[0.066, 0.131];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.799, 0.123];[0.799, 0.123];[0.799, 0.123];[0.867, 0.026];[0.846, 0.031];[0.872, 0.023];[0.904, 0.036];[0.867, 0.026];[0.846, 0.031];[0.872, 0.023];[0.904, 0.036];[0.327, 0.043];[0.327, 0.043];[0.327, 0.043];[0.754, 0.041];[0.684, 0.056];[0.812, 0.047];[0.864, 0.039];[0.754, 0.041];[0.684, 0.056];[0.812, 0.047];[0.864, 0.039];[0.08, 0.011];[0.162, 0.012];[20.14, 1.383];[0.08, 0.0];[0.268, 0.004]
countries_s2;backward_1;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_1-complex-dcr-None-1-100;4;5.66;8.66;54.22;9.51;9.77;[0.077, 0.146];[0.07, 0.131];[0.069, 0.129];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.814, 0.132];[0.805, 0.142];[0.805, 0.142];[0.705, 0.039];[0.666, 0.035];[0.704, 0.046];[0.78, 0.038];[0.713, 0.04];[0.68, 0.039];[0.706, 0.045];[0.78, 0.038];[0.34, 0.047];[0.331, 0.053];[0.331, 0.053];[0.731, 0.025];[0.66, 0.028];[0.78, 0.025];[0.828, 0.024];[0.759, 0.027];[0.708, 0.032];[0.792, 0.03];[0.832, 0.02];[5.928, 0.315];[9.072, 0.353];[52.504, 2.637];[9.402, 0.326];[9.628, 0.324]
countries_s2;backward_1;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_1-complex-sbr-None-1-100;4;5.45;8.86;39.19;9.22;9.46;[0.017, 0.027];[0.018, 0.027];[0.017, 0.026];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.77, 0.103];[0.77, 0.102];[0.77, 0.103];[0.694, 0.047];[0.65, 0.046];[0.696, 0.056];[0.788, 0.04];[0.708, 0.043];[0.672, 0.043];[0.702, 0.052];[0.79, 0.039];[0.323, 0.052];[0.323, 0.052];[0.323, 0.052];[0.716, 0.036];[0.636, 0.045];[0.78, 0.046];[0.84, 0.013];[0.753, 0.034];[0.692, 0.047];[0.8, 0.031];[0.844, 0.015];[5.886, 0.295];[8.956, 0.12];[40.928, 1.99];[9.424, 0.326];[9.658, 0.332]
countries_s2;backward_1;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_1-complex-r2n-None-1-100;4;5.95;8.94;43.74;9.53;9.77;[0.039, 0.078];[0.048, 0.096];[0.03, 0.06];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.643, 0.078];[0.643, 0.077];[0.643, 0.078];[0.646, 0.098];[0.602, 0.117];[0.652, 0.091];[0.73, 0.085];[0.686, 0.058];[0.658, 0.056];[0.684, 0.057];[0.734, 0.081];[0.283, 0.043];[0.283, 0.043];[0.283, 0.043];[0.696, 0.091];[0.608, 0.114];[0.764, 0.089];[0.84, 0.033];[0.743, 0.044];[0.68, 0.054];[0.792, 0.043];[0.844, 0.029];[5.994, 0.273];[8.896, 0.193];[44.188, 2.423];[9.388, 0.234];[9.624, 0.243]
countries_s2;backward_1;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_1-complex-no_reasoner-None-1-100;4;0.07;0.14;21.63;0.07;0.26;[0.0, 0.001];[0.0, 0.001];[0.0, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.872, 0.061];[0.872, 0.061];[0.872, 0.061];[0.676, 0.037];[0.638, 0.037];[0.674, 0.034];[0.752, 0.076];[0.676, 0.037];[0.638, 0.037];[0.674, 0.034];[0.752, 0.076];[0.364, 0.034];[0.364, 0.034];[0.364, 0.034];[0.748, 0.043];[0.684, 0.06];[0.796, 0.023];[0.844, 0.032];[0.748, 0.043];[0.684, 0.06];[0.796, 0.023];[0.844, 0.032];[0.066, 0.008];[0.132, 0.01];[21.832, 1.343];[0.154, 0.178];[0.342, 0.179]
countries_s2;backward_2;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_2-complex-dcr-None-1-100;4;10.33;14.88;72.23;15.79;16.02;[0.063, 0.105];[0.048, 0.087];[0.047, 0.087];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.976, 0.253];[0.961, 0.27];[0.961, 0.27];[0.663, 0.028];[0.616, 0.023];[0.67, 0.023];[0.748, 0.069];[0.672, 0.036];[0.628, 0.032];[0.676, 0.029];[0.754, 0.075];[0.324, 0.025];[0.308, 0.038];[0.308, 0.038];[0.734, 0.033];[0.66, 0.04];[0.788, 0.027];[0.864, 0.039];[0.751, 0.043];[0.688, 0.059];[0.792, 0.027];[0.868, 0.037];[10.692, 0.22];[14.914, 0.402];[73.084, 2.678];[15.984, 0.21];[16.204, 0.223]
countries_s2;backward_2;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_2-complex-sbr-None-1-100;4;11.35;15.4;52.71;16.38;16.6;[0.02, 0.027];[0.021, 0.028];[0.02, 0.026];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.733, 0.089];[0.733, 0.089];[0.733, 0.089];[0.68, 0.045];[0.638, 0.042];[0.686, 0.055];[0.77, 0.05];[0.691, 0.038];[0.654, 0.035];[0.694, 0.047];[0.774, 0.046];[0.296, 0.039];[0.296, 0.039];[0.296, 0.039];[0.718, 0.058];[0.636, 0.069];[0.784, 0.051];[0.844, 0.043];[0.751, 0.047];[0.684, 0.061];[0.804, 0.039];[0.852, 0.032];[11.128, 0.166];[15.166, 0.207];[53.316, 1.369];[16.252, 0.146];[16.48, 0.147]
countries_s2;backward_2;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_2-complex-no_reasoner-None-1-100;4;0.08;0.14;22.34;0.08;0.27;[0.014, 0.027];[0.014, 0.027];[0.014, 0.027];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.842, 0.117];[0.842, 0.117];[0.842, 0.117];[0.676, 0.038];[0.634, 0.028];[0.678, 0.042];[0.76, 0.089];[0.676, 0.038];[0.634, 0.028];[0.678, 0.042];[0.76, 0.089];[0.339, 0.045];[0.339, 0.045];[0.339, 0.045];[0.725, 0.023];[0.64, 0.025];[0.78, 0.033];[0.86, 0.036];[0.725, 0.023];[0.64, 0.025];[0.78, 0.033];[0.86, 0.036];[0.068, 0.012];[0.142, 0.01];[22.544, 1.573];[0.176, 0.212];[0.374, 0.218]
countries_s2;backward_3;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_3-complex-dcr-None-1-100;4;10.83;15.43;73.07;16.0;16.21;[0.174, 0.278];[0.15, 0.262];[0.149, 0.262];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.82, 0.093];[0.796, 0.11];[0.796, 0.111];[0.663, 0.008];[0.62, 0.009];[0.664, 0.021];[0.738, 0.029];[0.677, 0.015];[0.638, 0.022];[0.676, 0.017];[0.744, 0.026];[0.322, 0.043];[0.298, 0.033];[0.298, 0.033];[0.701, 0.031];[0.62, 0.044];[0.764, 0.015];[0.832, 0.039];[0.735, 0.025];[0.668, 0.035];[0.784, 0.015];[0.84, 0.031];[11.334, 0.293];[15.414, 0.277];[75.64, 3.349];[16.11, 0.306];[16.338, 0.315]
countries_s2;backward_3;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_3-complex-sbr-None-1-100;4;10.73;14.67;52.12;16.12;16.34;[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.846, 0.06];[0.846, 0.06];[0.846, 0.06];[0.68, 0.048];[0.642, 0.04];[0.68, 0.059];[0.75, 0.086];[0.685, 0.046];[0.65, 0.038];[0.682, 0.058];[0.752, 0.085];[0.337, 0.017];[0.337, 0.017];[0.337, 0.017];[0.738, 0.037];[0.668, 0.047];[0.78, 0.046];[0.828, 0.03];[0.757, 0.033];[0.704, 0.039];[0.784, 0.041];[0.828, 0.03];[11.268, 0.319];[14.804, 0.347];[53.286, 1.944];[15.914, 0.232];[16.136, 0.228]
countries_s2;backward_3;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_3-complex-r2n-None-1-100;4;10.55;16.03;62.17;16.26;16.47;[0.396, 0.32];[0.417, 0.338];[0.375, 0.304];[0.968, 0.027];[0.938, 0.051];[1.0, 0.0];[1.0, 0.0];[0.989, 0.009];[0.977, 0.019];[1.0, 0.0];[1.0, 0.0];[0.675, 0.052];[0.649, 0.059];[0.702, 0.051];[0.379, 0.27];[0.336, 0.269];[0.366, 0.278];[0.442, 0.301];[0.684, 0.033];[0.66, 0.028];[0.676, 0.033];[0.734, 0.066];[0.309, 0.044];[0.308, 0.044];[0.309, 0.045];[0.486, 0.222];[0.364, 0.267];[0.568, 0.192];[0.672, 0.155];[0.765, 0.023];[0.708, 0.032];[0.796, 0.015];[0.856, 0.015];[11.362, 0.457];[15.41, 0.702];[63.578, 2.239];[16.242, 0.23];[16.466, 0.23]
countries_s2;backward_3;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backward_3-complex-no_reasoner-None-1-100;4;0.06;0.1;22.57;0.05;0.23;[0.0, 0.001];[0.0, 0.001];[0.0, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.872, 0.061];[0.872, 0.061];[0.872, 0.061];[0.676, 0.037];[0.638, 0.037];[0.674, 0.034];[0.752, 0.076];[0.676, 0.037];[0.638, 0.037];[0.674, 0.034];[0.752, 0.076];[0.364, 0.034];[0.364, 0.034];[0.364, 0.034];[0.748, 0.043];[0.684, 0.06];[0.796, 0.023];[0.844, 0.032];[0.748, 0.043];[0.684, 0.06];[0.796, 0.023];[0.844, 0.032];[0.076, 0.01];[0.134, 0.02];[23.998, 1.818];[0.228, 0.326];[0.434, 0.314]
countries_s2;domainbody;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-domainbody-complex-sbr-None-1-100;4;173.27;551.93;879.74;546.76;547.64;[0.051, 0.061];[0.045, 0.059];[0.057, 0.063];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.683, 0.065];[0.635, 0.056];[0.731, 0.076];[0.68, 0.048];[0.642, 0.041];[0.67, 0.058];[0.754, 0.066];[0.693, 0.051];[0.656, 0.043];[0.684, 0.063];[0.766, 0.071];[0.328, 0.042];[0.282, 0.03];[0.374, 0.055];[0.739, 0.035];[0.664, 0.048];[0.796, 0.032];[0.856, 0.037];[0.755, 0.031];[0.692, 0.032];[0.804, 0.027];[0.868, 0.041];[147.034, 25.822];[526.412, 47.653];[827.004, 67.927];[538.276, 59.381];[539.088, 59.375]
countries_s2;domainbody;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-domainbody-complex-no_reasoner-None-1-100;4;0.08;0.16;19.61;0.08;0.27;[0.049, 0.046];[0.049, 0.046];[0.049, 0.046];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.689, 0.108];[0.689, 0.108];[0.689, 0.108];[0.707, 0.041];[0.672, 0.041];[0.704, 0.045];[0.79, 0.055];[0.707, 0.041];[0.672, 0.041];[0.704, 0.045];[0.79, 0.055];[0.289, 0.036];[0.289, 0.036];[0.289, 0.036];[0.756, 0.04];[0.696, 0.046];[0.796, 0.029];[0.852, 0.039];[0.756, 0.04];[0.696, 0.046];[0.796, 0.029];[0.852, 0.039];[0.078, 0.007];[0.158, 0.016];[19.906, 1.033];[0.148, 0.141];[0.338, 0.131]
countries_s3;backward_1;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;HEAD_AND_TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_1-complex-dcr-None-1-100;4;14.83;39.3;89.69;41.8;42.02;[0.042, 0.068];[0.026, 0.05];[0.036, 0.048];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.031, 0.151];[0.925, 0.134];[1.113, 0.209];[0.521, 0.029];[0.488, 0.032];[0.502, 0.027];[0.6, 0.047];[0.651, 0.023];[0.6, 0.026];[0.646, 0.016];[0.798, 0.044];[0.625, 0.116];[0.448, 0.069];[0.779, 0.204];[0.471, 0.014];[0.352, 0.016];[0.544, 0.029];[0.672, 0.01];[0.627, 0.017];[0.56, 0.046];[0.644, 0.02];[0.748, 0.02];[15.496, 1.133];[40.942, 2.211];[92.958, 3.003];[43.844, 2.026];[44.058, 2.03]
