sep=;
dataset_name;grounder;kge;model_name;rule_miner;seed;kge_atom_embedding_size;batch_size;val_batch_size;test_batch_size;facts_file;train_file;valid_file;test_file;domain_file;rules_file;corrupt_mode;num_negatives;valid_negatives;test_negatives;ragged;format;engine_num_negatives;engine_num_adaptive_constants;constant_embedding_size;predicate_embedding_size;dropout_rate_embedder;kge_regularization;learning_rate;epochs;num_rules;loss;weight_loss;cdcr_use_positional_embeddings;cdcr_num_formulas;valid_frequency;resnet;reasoner_depth;reasoner_regularization_factor;reasoner_formula_hidden_embedding_size;reasoner_dropout_rate;kge_dropout_rate;reasoner_atom_embedding_size;signed;temperature;aggregation_type;filter_num_heads;filter_activity_regularization;kge_checkpoint_load;keys_signature;run_signature;seed_run_i;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@10@10;time_ground_train;time_ground_valid;time_train;time_ground_test;time_inference
countries_s1;backwardoriginal_3;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_3-complex-no_reasoner-None-1-100;4;[0.083, 0.162];[0.083, 0.162];[0.083, 0.162];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.401, 0.064];[0.401, 0.064];[0.401, 0.064];[0.909, 0.016];[0.886, 0.019];[0.92, 0.018];[0.954, 0.01];[0.909, 0.016];[0.886, 0.019];[0.92, 0.018];[0.954, 0.01];[0.314, 0.043];[0.314, 0.043];[0.314, 0.043];[0.951, 0.01];[0.912, 0.016];[0.996, 0.008];[1.0, 0.0];[0.951, 0.01];[0.912, 0.016];[0.996, 0.008];[1.0, 0.0];[0.29, 0.54];[0.02, 0.0];[9.87, 0.554];[0.0, 0.0];[0.092, 0.004]
countries_s1;backwardoriginal_prune_1;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_1-complex-dcr-None-1-100;4;[0.122, 0.115];[0.099, 0.107];[0.096, 0.105];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.35, 0.045];[0.326, 0.051];[0.326, 0.052];[0.871, 0.016];[0.838, 0.022];[0.886, 0.01];[0.94, 0.024];[0.903, 0.013];[0.886, 0.014];[0.906, 0.014];[0.94, 0.024];[0.31, 0.022];[0.288, 0.023];[0.284, 0.023];[0.938, 0.013];[0.888, 0.02];[0.988, 0.01];[1.0, 0.0];[0.944, 0.015];[0.9, 0.022];[0.988, 0.01];[1.0, 0.0];[0.254, 0.154];[0.25, 0.198];[17.06, 1.765];[0.032, 0.007];[0.144, 0.021]
countries_s1;backwardoriginal_prune_1;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_1-complex-sbr-None-1-100;4;[0.115, 0.224];[0.115, 0.225];[0.115, 0.224];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.363, 0.042];[0.363, 0.042];[0.363, 0.042];[0.877, 0.017];[0.846, 0.022];[0.892, 0.019];[0.932, 0.01];[0.905, 0.009];[0.884, 0.01];[0.91, 0.009];[0.938, 0.012];[0.299, 0.051];[0.3, 0.052];[0.298, 0.051];[0.93, 0.021];[0.876, 0.039];[0.988, 0.01];[1.0, 0.0];[0.939, 0.019];[0.892, 0.032];[0.988, 0.01];[1.0, 0.0];[0.302, 0.247];[0.196, 0.172];[11.53, 0.457];[0.028, 0.01];[0.132, 0.019]
countries_s1;backwardoriginal_prune_1;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_1-complex-r2n-None-1-100;4;[0.007, 0.01];[0.007, 0.011];[0.007, 0.01];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.335, 0.034];[0.335, 0.034];[0.335, 0.034];[0.897, 0.018];[0.87, 0.025];[0.914, 0.015];[0.956, 0.023];[0.913, 0.008];[0.898, 0.007];[0.914, 0.015];[0.956, 0.023];[0.287, 0.031];[0.288, 0.03];[0.286, 0.032];[0.942, 0.021];[0.9, 0.033];[0.98, 0.018];[1.0, 0.0];[0.942, 0.021];[0.9, 0.033];[0.98, 0.018];[1.0, 0.0];[0.112, 0.015];[0.214, 0.189];[12.46, 0.565];[0.144, 0.238];[0.25, 0.245]
countries_s1;backwardoriginal_prune_1;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_1-complex-no_reasoner-None-1-100;4;[0.003, 0.004];[0.003, 0.004];[0.003, 0.004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.399, 0.03];[0.399, 0.03];[0.399, 0.03];[0.898, 0.007];[0.872, 0.007];[0.91, 0.011];[0.944, 0.014];[0.898, 0.007];[0.872, 0.007];[0.91, 0.011];[0.944, 0.014];[0.285, 0.016];[0.285, 0.016];[0.285, 0.016];[0.951, 0.014];[0.916, 0.02];[0.98, 0.022];[1.0, 0.0];[0.951, 0.014];[0.916, 0.02];[0.98, 0.022];[1.0, 0.0];[0.158, 0.266];[0.022, 0.004];[10.23, 0.436];[0.0, 0.0];[0.102, 0.015]
countries_s1;backwardoriginal_prune_2;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_2-complex-dcr-None-1-100;4;[0.122, 0.115];[0.099, 0.107];[0.096, 0.105];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.35, 0.045];[0.326, 0.051];[0.326, 0.052];[0.871, 0.016];[0.838, 0.022];[0.886, 0.01];[0.94, 0.024];[0.903, 0.013];[0.886, 0.014];[0.906, 0.014];[0.94, 0.024];[0.31, 0.022];[0.288, 0.023];[0.284, 0.023];[0.938, 0.013];[0.888, 0.02];[0.988, 0.01];[1.0, 0.0];[0.944, 0.015];[0.9, 0.022];[0.988, 0.01];[1.0, 0.0];[0.144, 0.021];[0.496, 0.387];[16.222, 1.427];[0.026, 0.005];[0.138, 0.023]
countries_s1;backwardoriginal_prune_2;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_2-complex-sbr-None-1-100;4;[0.115, 0.224];[0.115, 0.225];[0.115, 0.224];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.363, 0.042];[0.363, 0.042];[0.363, 0.042];[0.877, 0.017];[0.846, 0.022];[0.892, 0.019];[0.932, 0.01];[0.905, 0.009];[0.884, 0.01];[0.91, 0.009];[0.938, 0.012];[0.299, 0.051];[0.3, 0.052];[0.298, 0.051];[0.93, 0.021];[0.876, 0.039];[0.988, 0.01];[1.0, 0.0];[0.939, 0.019];[0.892, 0.032];[0.988, 0.01];[1.0, 0.0];[0.406, 0.497];[0.322, 0.305];[12.216, 0.498];[0.036, 0.01];[0.148, 0.017]
countries_s1;backwardoriginal_prune_2;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_2-complex-r2n-None-1-100;4;[0.007, 0.01];[0.007, 0.011];[0.007, 0.01];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.335, 0.034];[0.335, 0.034];[0.335, 0.034];[0.897, 0.018];[0.87, 0.025];[0.914, 0.015];[0.956, 0.023];[0.913, 0.008];[0.898, 0.007];[0.914, 0.015];[0.956, 0.023];[0.287, 0.031];[0.288, 0.03];[0.286, 0.032];[0.942, 0.021];[0.9, 0.033];[0.98, 0.018];[1.0, 0.0];[0.942, 0.021];[0.9, 0.033];[0.98, 0.018];[1.0, 0.0];[0.156, 0.024];[0.37, 0.475];[12.554, 0.501];[0.032, 0.004];[0.128, 0.007]
countries_s1;backwardoriginal_prune_2;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_2-complex-no_reasoner-None-1-100;4;[0.003, 0.004];[0.003, 0.004];[0.003, 0.004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.399, 0.03];[0.399, 0.03];[0.399, 0.03];[0.898, 0.007];[0.872, 0.007];[0.91, 0.011];[0.944, 0.014];[0.898, 0.007];[0.872, 0.007];[0.91, 0.011];[0.944, 0.014];[0.285, 0.016];[0.285, 0.016];[0.285, 0.016];[0.951, 0.014];[0.916, 0.02];[0.98, 0.022];[1.0, 0.0];[0.951, 0.014];[0.916, 0.02];[0.98, 0.022];[1.0, 0.0];[0.032, 0.007];[0.034, 0.01];[10.814, 0.981];[0.0, 0.0];[0.118, 0.013]
countries_s1;backwardoriginal_prune_3;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_3-complex-dcr-None-1-100;4;[0.122, 0.115];[0.099, 0.107];[0.096, 0.105];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.35, 0.045];[0.326, 0.051];[0.326, 0.052];[0.871, 0.016];[0.838, 0.022];[0.886, 0.01];[0.94, 0.024];[0.903, 0.013];[0.886, 0.014];[0.906, 0.014];[0.94, 0.024];[0.31, 0.022];[0.288, 0.023];[0.284, 0.023];[0.938, 0.013];[0.888, 0.02];[0.988, 0.01];[1.0, 0.0];[0.944, 0.015];[0.9, 0.022];[0.988, 0.01];[1.0, 0.0];[0.152, 0.012];[0.158, 0.004];[15.35, 0.944];[0.03, 0.006];[0.13, 0.015]
countries_s1;backwardoriginal_prune_3;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_3-complex-sbr-None-1-100;4;[0.115, 0.224];[0.115, 0.225];[0.115, 0.224];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.363, 0.042];[0.363, 0.042];[0.363, 0.042];[0.877, 0.017];[0.846, 0.022];[0.892, 0.019];[0.932, 0.01];[0.905, 0.009];[0.884, 0.01];[0.91, 0.009];[0.938, 0.012];[0.299, 0.051];[0.3, 0.052];[0.298, 0.051];[0.93, 0.021];[0.876, 0.039];[0.988, 0.01];[1.0, 0.0];[0.939, 0.019];[0.892, 0.032];[0.988, 0.01];[1.0, 0.0];[0.468, 0.631];[0.174, 0.029];[11.866, 0.779];[0.036, 0.008];[0.142, 0.017]
countries_s1;backwardoriginal_prune_3;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_3-complex-r2n-None-1-100;4;[0.007, 0.01];[0.007, 0.011];[0.007, 0.01];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.335, 0.034];[0.335, 0.034];[0.335, 0.034];[0.897, 0.018];[0.87, 0.025];[0.914, 0.015];[0.956, 0.023];[0.913, 0.008];[0.898, 0.007];[0.914, 0.015];[0.956, 0.023];[0.287, 0.031];[0.288, 0.03];[0.286, 0.032];[0.942, 0.021];[0.9, 0.033];[0.98, 0.018];[1.0, 0.0];[0.942, 0.021];[0.9, 0.033];[0.98, 0.018];[1.0, 0.0];[0.182, 0.034];[0.21, 0.042];[13.714, 1.041];[0.032, 0.012];[0.15, 0.038]
countries_s1;backwardoriginal_prune_3;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s1-backwardoriginal_prune_3-complex-no_reasoner-None-1-100;4;[0.003, 0.004];[0.003, 0.004];[0.003, 0.004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.399, 0.03];[0.399, 0.03];[0.399, 0.03];[0.898, 0.007];[0.872, 0.007];[0.91, 0.011];[0.944, 0.014];[0.898, 0.007];[0.872, 0.007];[0.91, 0.011];[0.944, 0.014];[0.285, 0.016];[0.285, 0.016];[0.285, 0.016];[0.951, 0.014];[0.916, 0.02];[0.98, 0.022];[1.0, 0.0];[0.951, 0.014];[0.916, 0.02];[0.98, 0.022];[1.0, 0.0];[0.03, 0.009];[0.024, 0.005];[10.388, 1.082];[0.0, 0.0];[0.096, 0.008]
countries_s2;backwardoriginal_1;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backwardoriginal_1-complex-dcr-None-1-100;4;[0.107, 0.012];[0.018, 0.013];[0.085, 0.011];[1.0, 0.0];[1.0, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.001];[1.0, 0.0];[1.0, 0.0];[0.5, 0.048];[0.401, 0.05];[0.488, 0.047];[0.816, 0.012];[0.79, 0.015];[0.818, 0.018];[0.87, 0.032];[0.816, 0.012];[0.79, 0.015];[0.818, 0.018];[0.868, 0.029];[0.419, 0.053];[0.307, 0.057];[0.422, 0.048];[0.94, 0.019];[0.904, 0.032];[0.964, 0.023];[1.0, 0.0];[0.942, 0.018];[0.904, 0.032];[0.968, 0.02];[1.0, 0.0];[50.354, 4.651];[70.078, 5.467];[1025.702, 27.675];[15.582, 1.99];[15.988, 1.987]
countries_s2;backwardoriginal_1;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backwardoriginal_1-complex-sbr-None-1-100;4;[0.024, 0.004];[0.019, 0.003];[0.03, 0.006];[1.0, 0.0];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.336, 0.026];[0.314, 0.025];[0.359, 0.028];[0.811, 0.016];[0.784, 0.019];[0.818, 0.013];[0.866, 0.036];[0.813, 0.015];[0.788, 0.015];[0.81, 0.013];[0.862, 0.04];[0.3, 0.01];[0.271, 0.019];[0.329, 0.018];[0.935, 0.015];[0.896, 0.029];[0.964, 0.023];[1.0, 0.0];[0.935, 0.013];[0.892, 0.024];[0.972, 0.02];[1.0, 0.0];[49.54, 3.828];[73.818, 6.752];[198.692, 10.249];[13.246, 2.843];[13.404, 2.836]
countries_s2;backwardoriginal_1;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backwardoriginal_1-complex-r2n-None-1-100;4;[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.464, 0.031];[0.464, 0.031];[0.464, 0.031];[0.801, 0.013];[0.768, 0.019];[0.808, 0.007];[0.868, 0.023];[0.801, 0.013];[0.768, 0.019];[0.808, 0.007];[0.868, 0.023];[0.364, 0.06];[0.364, 0.06];[0.364, 0.06];[0.927, 0.018];[0.884, 0.029];[0.96, 0.022];[1.0, 0.0];[0.927, 0.018];[0.884, 0.029];[0.96, 0.022];[1.0, 0.0];[53.94, 3.632];[77.714, 5.424];[766.398, 16.573];[15.732, 1.144];[16.31, 1.136]
countries_s2;backwardoriginal_1;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;5;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;None;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s2-backwardoriginal_1-complex-no_reasoner-None-1-100;4;[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.467, 0.019];[0.467, 0.019];[0.467, 0.019];[0.808, 0.004];[0.77, 0.006];[0.824, 0.015];[0.88, 0.014];[0.808, 0.004];[0.77, 0.006];[0.824, 0.015];[0.88, 0.014];[0.358, 0.056];[0.358, 0.056];[0.358, 0.056];[0.931, 0.015];[0.892, 0.027];[0.972, 0.02];[1.0, 0.0];[0.931, 0.015];[0.892, 0.027];[0.972, 0.02];[1.0, 0.0];[0.02, 0.0];[0.02, 0.0];[9.504, 0.17];[0.0, 0.0];[0.09, 0.0]
